avgHeight,avgWidth,character,count,displayName,end,preview,rows,sheetIds,start
66.38,47.75,momotaro-tsurugi,8,Momotaro Tsurugi,67,,6,main,60
69.0,57.0,momotaro-tsurugi,1,Momotaro Tsurugi,69,,6,main,69
63.7,43.2,momotaro-tsurugi,10,Momotaro Tsurugi,79,,7,main,70
44.5,34.5,momotaro-tsurugi,2,Momotaro Tsurugi,81,,8,main,80
56.0,70.0,momotaro-tsurugi,1,Momotaro Tsurugi,94,,9,main,94
66.0,57.0,momotaro-tsurugi,1,Momotaro Tsurugi,99,,9,main,99
60.0,54.0,momotaro-tsurugi,1,Momotaro Tsurugi,100,,10,main,100
54.0,56.0,momotaro-tsurugi,1,Momotaro Tsurugi,109,,10,main,109
67.2,59.6,momotaro-tsurugi,10,Momotaro Tsurugi,119,,11,main,110
68.86,58.43,momotaro-tsurugi,7,Momotaro Tsurugi,126,,12,main,120
54.0,66.0,momotaro-tsurugi,1,Momotaro Tsurugi,134,,13,main,134
68.71,51.43,momotaro-tsurugi,7,Momotaro Tsurugi,148,,14,main,142
55.4,57.0,momotaro-tsurugi,5,Momotaro Tsurugi,159,,15,main,155
53.5,67.0,momotaro-tsurugi,6,Momotaro Tsurugi,165,,16,main,160
65.1,59.6,momotaro-tsurugi,10,Momotaro Tsurugi,175,,17,main,166
65.78,50.89,momotaro-tsurugi,9,Momotaro Tsurugi,185,,18,main,177
60.2,46.3,momotaro-tsurugi,10,Momotaro Tsurugi,195,,19,main,186
127.6,66.3,momotaro-tsurugi,10,Momotaro Tsurugi,205,,20,main,196
62.0,53.0,momotaro-tsurugi,1,Momotaro Tsurugi,206,,21,main,206
56.8,55.7,momotaro-tsurugi,10,Momotaro Tsurugi,216,,22,main,207
57.3,49.1,momotaro-tsurugi,10,Momotaro Tsurugi,226,,23,main,217
60.0,100.0,momotaro-tsurugi,2,Momotaro Tsurugi,228,,24,main,227
43.5,54.5,monkey-d-luffy,2,Monkey D. Luffy,13,,1,main,12
45.0,39.0,monkey-d-luffy,1,Monkey D. Luffy,16,,1,main,16
40.0,33.0,monkey-d-luffy,1,Monkey D. Luffy,19,,1,main,19
42.75,34.5,monkey-d-luffy,4,Monkey D. Luffy,24,,2,main,21
46.0,32.0,monkey-d-luffy,1,Monkey D. Luffy,26,,2,main,26
52.0,41.0,monkey-d-luffy,1,Monkey D. Luffy,44,,4,main,44
39.0,31.0,monkey-d-luffy,1,Monkey D. Luffy,49,,4,main,49
31.0,39.0,monkey-d-luffy,1,Monkey D. Luffy,50,,5,main,50
46.5,47.0,monkey-d-luffy,2,Monkey D. Luffy,56,,5,main,55
50.0,42.0,monkey-d-luffy,1,Monkey D. Luffy,59,,5,main,59
45.12,42.88,monkey-d-luffy,8,Monkey D. Luffy,67,,6,main,60
37.0,74.0,monkey-d-luffy,1,Monkey D. Luffy,77,,7,main,77
42.62,84.62,monkey-d-luffy,8,Monkey D. Luffy,87,,8,main,80
75.9,33.2,monkey-d-luffy,10,Monkey D. Luffy,112,,10,main,103
65.0,45.6,monkey-d-luffy,5,Monkey D. Luffy,117,,11,main,113
27.44,48.61,monkey-d-luffy,18,Monkey D. Luffy,135,tmp/frame-usage-audit/unused-sheets/monkey-d-luffy__118-135.png,12,main,118
45.0,48.5,monkey-d-luffy,2,Monkey D. Luffy,137,,13,main,136
39.0,40.0,monkey-d-luffy,1,Monkey D. Luffy,151,,15,main,151
51.0,48.5,monkey-d-luffy,2,Monkey D. Luffy,156,,15,main,155
58.5,41.5,monkey-d-luffy,2,Monkey D. Luffy,160,,15,main,159
60.0,42.67,monkey-d-luffy,3,Monkey D. Luffy,163,,16,main,161
56.0,45.0,monkey-d-luffy,2,Monkey D. Luffy,167,,16,main,166
61.0,66.0,monkey-d-luffy,5,Monkey D. Luffy,187,,18,main,183
53.0,30.0,monkey-d-luffy-2nd-gear,3,Monkey D. Luffy (2nd Gear),14,,1,main,12
44.0,40.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),17,,1,main,17
40.0,41.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),20,,2,main,20
43.0,34.75,monkey-d-luffy-2nd-gear,4,Monkey D. Luffy (2nd Gear),25,,2,main,22
50.0,32.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),27,,2,main,27
33.0,54.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),44,,4,main,44
35.0,38.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),49,,4,main,49
36.5,36.5,monkey-d-luffy-2nd-gear,2,Monkey D. Luffy (2nd Gear),51,,5,main,50
39.25,31.0,monkey-d-luffy-2nd-gear,4,Monkey D. Luffy (2nd Gear),59,,5,main,56
41.5,32.3,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),69,,6,main,60
50.86,30.0,monkey-d-luffy-2nd-gear,7,Monkey D. Luffy (2nd Gear),76,,7,main,70
15.0,23.0,monkey-d-luffy-2nd-gear,1,Monkey D. Luffy (2nd Gear),84,,8,main,84
39.0,45.5,monkey-d-luffy-2nd-gear,2,Monkey D. Luffy (2nd Gear),88,,8,main,87
45.33,51.33,monkey-d-luffy-2nd-gear,9,Monkey D. Luffy (2nd Gear),113,,10,main,105
54.6,56.2,monkey-d-luffy-2nd-gear,5,Monkey D. Luffy (2nd Gear),118,,11,main,114
46.6,41.6,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),128,,12,main,119
56.25,52.0,monkey-d-luffy-2nd-gear,4,Monkey D. Luffy (2nd Gear),132,,13,main,129
85.9,39.2,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),149,,14,main,140
56.8,42.3,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),159,,15,main,150
41.2,55.0,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),169,,16,main,160
41.75,53.12,monkey-d-luffy-2nd-gear,8,Monkey D. Luffy (2nd Gear),177,,17,main,170
220.9,72.9,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),187,,18,main,178
44.0,37.0,monkey-d-luffy-2nd-gear,2,Monkey D. Luffy (2nd Gear),189,,19,main,188
53.4,70.3,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),199,,20,main,190
42.1,33.4,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),209,,21,main,200
89.3,49.7,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),219,,22,main,210
47.8,44.9,monkey-d-luffy-2nd-gear,10,Monkey D. Luffy (2nd Gear),229,,23,main,220
42.0,55.5,nami,2,Nami,13,,1,main,12
50.0,35.0,nami,1,Nami,16,,1,main,16
45.0,43.0,nami,1,Nami,20,,2,main,20
51.0,28.0,nami,1,Nami,22,,2,main,22
46.0,47.5,nami,2,Nami,25,,2,main,24
48.0,34.0,nami,1,Nami,44,,4,main,44
39.0,30.0,nami,1,Nami,49,,4,main,49
30.0,39.0,nami,1,Nami,50,,5,main,50
42.5,30.5,nami,2,Nami,59,,5,main,58
36.8,44.8,nami,5,Nami,64,,6,main,60
47.0,46.0,nami,1,Nami,70,,7,main,70
49.0,27.71,nami,7,Nami,116,,11,main,110
52.25,64.62,nami,8,Nami,139,,13,main,132
51.33,55.33,nami,3,Nami,142,,14,main,140
45.2,51.8,nami,10,Nami,152,,15,main,143
51.22,36.0,nami,9,Nami,161,,16,main,153
102.22,57.56,nami,9,Nami,170,,17,main,162
41.6,67.8,nami,5,Nami,175,,18,main,171
43.0,55.5,nami-perfect-clima-tact,2,Nami (Perfect Clima-Tact),13,,1,main,12
50.0,32.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),16,,1,main,16
45.0,43.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),20,,2,main,20
49.0,41.5,nami-perfect-clima-tact,2,Nami (Perfect Clima-Tact),23,,2,main,22
49.0,45.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),25,,2,main,25
48.0,34.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),44,,4,main,44
39.0,32.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),49,,4,main,49
32.0,39.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),50,,5,main,50
35.75,49.25,nami-perfect-clima-tact,4,Nami (Perfect Clima-Tact),66,,6,main,63
50.0,35.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),72,,7,main,72
8.0,21.0,nami-perfect-clima-tact,1,Nami (Perfect Clima-Tact),87,,8,main,87
53.1,44.4,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),120,,11,main,111
50.7,46.7,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),130,,12,main,121
52.4,47.6,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),140,,13,main,131
53.0,63.0,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),150,,14,main,141
49.5,54.0,nami-perfect-clima-tact,2,Nami (Perfect Clima-Tact),152,,15,main,151
56.0,40.0,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),162,,16,main,153
48.0,44.4,nami-perfect-clima-tact,10,Nami (Perfect Clima-Tact),172,,17,main,163
46.0,75.5,nami-perfect-clima-tact,4,Nami (Perfect Clima-Tact),176,,18,main,173
45.0,57.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),4,,0,main,4
45.33,92.0,naruto-uzumaki-nine-tails-kyubi,3,Naruto Uzumaki (Nine-Tails_Kyubi),15,,1,main,13
55.0,47.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),19,,1,main,19
71.0,63.0,naruto-uzumaki-nine-tails-kyubi,3,Naruto Uzumaki (Nine-Tails_Kyubi),24,,2,main,22
57.5,59.5,naruto-uzumaki-nine-tails-kyubi,2,Naruto Uzumaki (Nine-Tails_Kyubi),27,,2,main,26
50.0,64.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),29,,2,main,29
97.0,39.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),44,,4,main,44
68.0,54.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),49,,4,main,49
51.5,51.5,naruto-uzumaki-nine-tails-kyubi,6,Naruto Uzumaki (Nine-Tails_Kyubi),55,,5,main,50
57.1,54.2,naruto-uzumaki-nine-tails-kyubi,10,Naruto Uzumaki (Nine-Tails_Kyubi),69,,6,main,60
57.22,58.56,naruto-uzumaki-nine-tails-kyubi,9,Naruto Uzumaki (Nine-Tails_Kyubi),129,,12,main,121
61.5,83.9,naruto-uzumaki-nine-tails-kyubi,10,Naruto Uzumaki (Nine-Tails_Kyubi),139,,13,main,130
181.6,76.8,naruto-uzumaki-nine-tails-kyubi,10,Naruto Uzumaki (Nine-Tails_Kyubi),149,,14,main,140
60.33,85.33,naruto-uzumaki-nine-tails-kyubi,9,Naruto Uzumaki (Nine-Tails_Kyubi),158,,15,main,150
48.0,54.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),163,,16,main,163
86.0,91.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),168,,16,main,168
59.0,67.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),173,,17,main,173
66.0,74.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),178,,17,main,178
59.3,74.1,naruto-uzumaki-nine-tails-kyubi,10,Naruto Uzumaki (Nine-Tails_Kyubi),188,,18,main,179
66.0,102.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),192,,19,main,192
67.0,100.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),196,,19,main,196
73.0,74.0,naruto-uzumaki-nine-tails-kyubi,1,Naruto Uzumaki (Nine-Tails_Kyubi),199,,19,main,199
63.6,83.6,naruto-uzumaki-nine-tails-kyubi,5,Naruto Uzumaki (Nine-Tails_Kyubi),204,,20,main,200
9.0,30.0,near,1,Near,4,,0,main,4
34.0,26.0,near,1,Near,6,,0,main,6
66.0,36.0,near,1,Near,9,,0,main,9
49.33,34.33,near,3,Near,13,,0,main,11
49.33,34.33,near,3,Near,17,,0,main,15
56.0,38.5,near,2,Near,20,,0,main,19
59.0,40.33,near,3,Near,24,,0,main,22
56.0,44.0,near,2,Near,28,,0,main,27
52.5,39.5,neuro-nogami,2,Neuro Nogami,13,,1,main,12
56.0,53.0,neuro-nogami,1,Neuro Nogami,16,,1,main,16
44.0,41.0,neuro-nogami,1,Neuro Nogami,21,,2,main,21
56.0,44.0,neuro-nogami,1,Neuro Nogami,23,,2,main,23
51.0,42.5,neuro-nogami,2,Neuro Nogami,26,,2,main,25
65.0,23.0,neuro-nogami,1,Neuro Nogami,44,,4,main,44
35.0,32.0,neuro-nogami,1,Neuro Nogami,49,,4,main,49
33.5,33.5,neuro-nogami,4,Neuro Nogami,53,,5,main,50
41.0,47.0,neuro-nogami,1,Neuro Nogami,59,,5,main,59
40.33,50.33,neuro-nogami,3,Neuro Nogami,62,,6,main,60
55.67,36.0,neuro-nogami,3,Neuro Nogami,79,,7,main,77
56.3,40.4,neuro-nogami,10,Neuro Nogami,89,,8,main,80
55.0,42.0,neuro-nogami,1,Neuro Nogami,109,,10,main,109
71.2,39.6,neuro-nogami,10,Neuro Nogami,119,,11,main,110
65.2,53.2,neuro-nogami,10,Neuro Nogami,129,,12,main,120
60.88,50.62,neuro-nogami,8,Neuro Nogami,137,,13,main,130
57.5,39.0,neuro-nogami,6,Neuro Nogami,169,,16,main,164
56.0,44.0,neuro-nogami,1,Neuro Nogami,170,,17,main,170
41.25,54.0,neuro-nogami,4,Neuro Nogami,179,,17,main,176
182.22,71.56,neuro-nogami,9,Neuro Nogami,188,,18,main,180
55.5,36.62,neuro-nogami,8,Neuro Nogami,196,,19,main,189
88.14,65.0,neuro-nogami,7,Neuro Nogami,207,,20,main,201
58.4,36.4,neuro-nogami,5,Neuro Nogami,217,,21,main,213
60.5,91.0,neuro-nogami,2,Neuro Nogami,219,,22,main,218
39.0,49.0,nico-robin,2,Nico Robin,13,,1,main,12
52.0,37.0,nico-robin,1,Nico Robin,16,,1,main,16
44.0,41.0,nico-robin,1,Nico Robin,20,,2,main,20
46.0,33.0,nico-robin,1,Nico Robin,22,,2,main,22
49.5,31.5,nico-robin,2,Nico Robin,25,,2,main,24
46.0,34.0,nico-robin,1,Nico Robin,29,,2,main,29
55.0,45.0,nico-robin,1,Nico Robin,44,,4,main,44
36.0,26.0,nico-robin,1,Nico Robin,49,,4,main,49
26.0,36.0,nico-robin,1,Nico Robin,50,,5,main,50
46.33,28.0,nico-robin,3,Nico Robin,59,,5,main,57
52.2,31.7,nico-robin,10,Nico Robin,69,,6,main,60
58.0,27.0,nico-robin,1,Nico Robin,70,,7,main,70
52.33,35.89,nico-robin,9,Nico Robin,89,,8,main,81
53.14,33.29,nico-robin,7,Nico Robin,149,,14,main,143
53.3,33.3,nico-robin,10,Nico Robin,159,,15,main,150
54.75,27.75,nico-robin,4,Nico Robin,163,,16,main,160
56.0,32.5,nico-robin,8,Nico Robin,179,,17,main,172
48.11,58.44,nico-robin,9,Nico Robin,188,,18,main,180
53.1,32.2,nico-robin,10,Nico Robin,198,,19,main,189
48.0,41.3,nico-robin,10,Nico Robin,208,,20,main,199
40.67,36.0,nico-robin,3,Nico Robin,211,,21,main,209
42.9,39.0,nico-robin,10,Nico Robin,221,,22,main,212
53.71,76.86,nico-robin,7,Nico Robin,228,,23,main,222
53.0,32.0,nico-robin,2,Nico Robin,230,,24,main,229
56.5,95.0,nico-robin,2,Nico Robin,254,,27,main,253
43.5,56.5,pegasus-seiya,2,Pegasus Seiya,13,,1,main,12
56.0,37.0,pegasus-seiya,1,Pegasus Seiya,16,,1,main,16
51.5,41.0,pegasus-seiya,2,Pegasus Seiya,21,,2,main,20
49.0,40.0,pegasus-seiya,1,Pegasus Seiya,23,,2,main,23
51.67,38.33,pegasus-seiya,3,Pegasus Seiya,27,,2,main,25
26.0,61.0,pegasus-seiya,1,Pegasus Seiya,44,,4,main,44
25.0,36.0,pegasus-seiya,1,Pegasus Seiya,49,,4,main,49
30.5,30.5,pegasus-seiya,2,Pegasus Seiya,51,,5,main,50
53.57,43.71,pegasus-seiya,7,Pegasus Seiya,69,,6,main,63
49.0,38.0,pegasus-seiya,10,Pegasus Seiya,79,,7,main,70
51.17,41.67,pegasus-seiya,6,Pegasus Seiya,89,,8,main,84
50.0,43.0,pegasus-seiya,1,Pegasus Seiya,94,,9,main,94
54.12,33.25,pegasus-seiya,8,Pegasus Seiya,109,,10,main,102
46.1,38.0,pegasus-seiya,10,Pegasus Seiya,119,,11,main,110
54.33,35.83,pegasus-seiya,6,Pegasus Seiya,125,,12,main,120
57.0,40.0,pegasus-seiya,1,Pegasus Seiya,131,,13,main,131
59.5,37.0,pegasus-seiya,2,Pegasus Seiya,137,,13,main,136
48.22,44.22,pegasus-seiya,9,Pegasus Seiya,149,,14,main,141
25.0,45.0,pegasus-seiya,1,Pegasus Seiya,150,,15,main,150
51.67,40.17,pegasus-seiya,6,Pegasus Seiya,156,,16,main,151
58.33,36.67,pegasus-seiya,6,Pegasus Seiya,167,,17,main,162
50.4,42.7,pegasus-seiya,10,Pegasus Seiya,177,,18,main,168
59.0,36.6,pegasus-seiya,10,Pegasus Seiya,187,,19,main,178
57.0,37.0,pegasus-seiya,1,Pegasus Seiya,188,,20,main,188
50.8,39.1,pegasus-seiya,10,Pegasus Seiya,198,,21,main,189
47.8,37.4,pegasus-seiya,5,Pegasus Seiya,203,,22,main,199
50.12,42.62,pegasus-seiya,8,Pegasus Seiya,211,,23,main,204
42.5,38.0,pegasus-seiya,2,Pegasus Seiya,223,,24,main,222
49.89,53.67,pegasus-seiya,9,Pegasus Seiya,232,,25,main,224
52.44,55.89,pegasus-seiya,9,Pegasus Seiya,241,,26,main,233
49.11,56.89,pegasus-seiya,9,Pegasus Seiya,250,,27,main,242
42.44,56.0,pegasus-seiya,9,Pegasus Seiya,259,,28,main,251
52.33,47.78,pegasus-seiya,9,Pegasus Seiya,268,,29,main,260
47.67,54.67,pegasus-seiya,9,Pegasus Seiya,277,,30,main,269
51.78,52.0,pegasus-seiya,9,Pegasus Seiya,286,,31,main,278
52.0,50.33,pegasus-seiya,9,Pegasus Seiya,295,,32,main,287
51.0,57.33,pegasus-seiya,9,Pegasus Seiya,304,,33,main,296
50.89,51.44,pegasus-seiya,9,Pegasus Seiya,313,,34,main,305
55.89,55.33,pegasus-seiya,9,Pegasus Seiya,322,,35,main,314
47.22,49.89,pegasus-seiya,9,Pegasus Seiya,331,,36,main,323
53.67,61.22,pegasus-seiya,9,Pegasus Seiya,340,,37,main,332
54.78,62.78,pegasus-seiya,9,Pegasus Seiya,349,,38,main,341
49.56,58.22,pegasus-seiya,9,Pegasus Seiya,358,,39,main,350
42.0,56.5,pegasus-seiya,2,Pegasus Seiya,360,,40,main,359
52.7,55.4,pegasus-seiya,10,Pegasus Seiya,370,,41,main,361
60.0,64.33,pegasus-seiya,9,Pegasus Seiya,379,,42,main,371
51.0,87.0,piccolo,2,Piccolo,9,,0,main,8
48.0,50.5,piccolo,2,Piccolo,12,,1,main,11
50.0,47.4,piccolo,5,Piccolo,19,,1,main,15
58.0,58.0,piccolo,1,Piccolo,20,,2,main,20
55.0,51.67,piccolo,3,Piccolo,24,,2,main,22
51.0,65.0,piccolo,2,Piccolo,29,,2,main,28
65.0,39.0,piccolo,1,Piccolo,44,,4,main,44
66.0,48.0,piccolo,1,Piccolo,49,,4,main,49
66.0,49.0,piccolo,3,Piccolo,52,,5,main,50
51.0,60.6,piccolo,10,Piccolo,69,,6,main,60
52.9,53.0,piccolo,10,Piccolo,79,,7,main,70
49.4,115.0,piccolo,5,Piccolo,84,,8,main,80
49.0,53.0,piccolo,1,Piccolo,94,,9,main,94
51.0,53.0,piccolo,1,Piccolo,99,,9,main,99
54.8,50.4,piccolo,10,Piccolo,109,,10,main,100
58.75,53.0,piccolo,4,Piccolo,119,,11,main,116
47.2,61.4,piccolo,5,Piccolo,128,,12,main,124
49.89,56.22,piccolo,9,Piccolo,137,,13,main,129
96.09,70.27,piccolo,11,Piccolo,161,tmp/frame-usage-audit/unused-sheets/piccolo__151-161.png,16,main,151
48.0,66.5,raoh,2,Raoh,13,,1,main,12
61.0,45.0,raoh,1,Raoh,16,,1,main,16
58.0,46.67,raoh,3,Raoh,23,,2,main,21
59.5,52.0,raoh,2,Raoh,26,,2,main,25
63.0,49.0,raoh,1,Raoh,49,,4,main,49
70.6,40.7,raoh,10,Raoh,69,,6,main,60
63.5,52.5,raoh,4,Raoh,73,,7,main,70
56.0,53.0,raoh,2,Raoh,88,,8,main,87
64.0,36.0,raoh,1,Raoh,99,,9,main,99
64.5,48.1,raoh,10,Raoh,109,,10,main,100
56.67,48.67,raoh,3,Raoh,112,,11,main,110
69.0,46.0,raoh,2,Raoh,129,,12,main,128
58.5,63.5,raoh,10,Raoh,139,,13,main,130
59.0,51.0,raoh,10,Raoh,149,,14,main,140
39.5,58.5,raoh,2,Raoh,151,,15,main,150
61.22,49.89,raoh,9,Raoh,160,,16,main,152
70.3,51.6,raoh,10,Raoh,170,,17,main,161
60.25,54.12,raoh,8,Raoh,178,,18,main,171
62.0,83.0,raoh,3,Raoh,197,,20,main,195
48.0,66.0,renji-abarai,1,Renji Abarai,12,,1,main,12
50.0,45.0,renji-abarai,1,Renji Abarai,16,,1,main,16
44.0,44.0,renji-abarai,1,Renji Abarai,21,,2,main,21
54.0,46.67,renji-abarai,3,Renji Abarai,25,,2,main,23
48.0,60.0,renji-abarai,1,Renji Abarai,44,,4,main,44
37.0,45.0,renji-abarai,1,Renji Abarai,49,,4,main,49
41.0,41.0,renji-abarai,2,Renji Abarai,51,,5,main,50
57.0,36.0,renji-abarai,1,Renji Abarai,57,,5,main,57
60.62,42.88,renji-abarai,8,Renji Abarai,69,,6,main,62
49.38,52.88,renji-abarai,8,Renji Abarai,77,,7,main,70
50.0,45.0,renji-abarai,1,Renji Abarai,94,,9,main,94
68.0,68.0,renji-abarai,1,Renji Abarai,99,,9,main,99
47.71,48.43,renji-abarai,7,Renji Abarai,119,,11,main,113
58.0,54.5,renji-abarai,10,Renji Abarai,129,,12,main,120
60.1,43.6,renji-abarai,10,Renji Abarai,139,,13,main,130
133.8,64.0,renji-abarai,10,Renji Abarai,149,,14,main,140
54.2,50.6,renji-abarai,10,Renji Abarai,159,,15,main,150
49.5,45.0,renji-abarai,6,Renji Abarai,165,,16,main,160
61.0,32.33,renji-abarai,3,Renji Abarai,179,,17,main,177
55.9,45.8,renji-abarai,10,Renji Abarai,189,,18,main,180
56.71,59.71,renji-abarai,7,Renji Abarai,196,,19,main,190
82.0,75.0,riven,1,Sasuke,11,,1,,11
90.0,69.0,riven,1,Sasuke,16,,1,,16
82.0,70.0,riven,1,Sasuke,19,,1,,19
83.5,73.5,riven,2,Sasuke,21,,2,,20
77.0,76.5,riven,2,Sasuke,24,,2,,23
86.33,69.67,riven,3,Sasuke,28,,2,,26
76.5,82.5,riven,4,Sasuke,39,,3,,36
98.25,61.75,riven,4,Sasuke,43,,4,,40
75.0,71.0,riven,3,Sasuke,49,,4,,47
71.0,75.0,riven,3,Sasuke,52,,6,,50
92.6,63.6,riven,5,Sasuke,65,,6,,61
91.67,59.0,riven,3,Sasuke,69,,6,,67
89.88,59.0,riven,8,Sasuke,77,,7,,70
84.0,78.0,riven,1,Sasuke,82,,9,,82
81.5,95.0,riven,2,Sasuke,86,,9,,85
88.5,71.5,riven,2,Sasuke,92,,10,,91
86.25,92.25,riven,4,Sasuke,98,,10,,95
92.75,76.75,riven,4,Sasuke,102,,11,,99
88.0,73.0,riven,1,Sasuke,125,,13,,125
85.0,76.0,riven,1,Sasuke,127,,13,,127
92.0,59.0,riven,1,Sasuke,138,,14,,138
91.67,74.67,riven,3,Sasuke,141,,15,,139
84.57,81.0,riven,7,Sasuke,168,,17,,162
81.0,82.0,riven,2,Sasuke,170,,18,,169
64.0,67.0,riven,1,Sasuke,171,,18,main,171
68.0,87.0,riven,2,Sasuke,173,,18,,172
87.5,72.0,riven,2,Sasuke,180,,19,,179
85.5,75.0,riven,2,Sasuke,182,,20,,181
63.0,50.0,riven,1,Sasuke,183,,20,main,183
78.0,47.75,riven,4,Sasuke,190,,20,main,187
52.0,41.0,riven,1,Sasuke,192,,21,main,192
81.67,65.33,riven,3,Sasuke,195,,21,,193
84.5,69.0,riven,2,Sasuke,197,,22,,196
89.0,79.0,riven,1,Sasuke,198,,21,,198
152.0,69.0,riven,1,Sasuke,199,,22,,199
75.0,77.0,riven,1,Sasuke,200,,23,,200
42.0,50.0,riven,1,Sasuke,201,,23,main,201
52.0,69.5,riven,2,Sasuke,203,,22,main,202
80.0,77.0,riven,1,Sasuke,204,,23,main,204
89.5,65.0,riven,2,Sasuke,206,,22,,205
82.0,70.0,riven,1,Sasuke,207,,23,,207
49.0,52.0,riven,1,Sasuke,208,,23,main,208
40.0,66.0,roronoa-zoro,2,Roronoa Zoro,13,,1,main,12
46.0,33.0,roronoa-zoro,1,Roronoa Zoro,16,,1,main,16
42.0,82.0,roronoa-zoro,1,Roronoa Zoro,19,,1,main,19
45.0,46.0,roronoa-zoro,1,Roronoa Zoro,20,,2,main,20
44.67,52.0,roronoa-zoro,3,Roronoa Zoro,26,,2,main,24
48.0,48.0,roronoa-zoro,1,Roronoa Zoro,44,,4,main,44
45.0,38.0,roronoa-zoro,1,Roronoa Zoro,49,,4,main,49
38.0,45.0,roronoa-zoro,1,Roronoa Zoro,50,,5,main,50
35.2,46.0,roronoa-zoro,5,Roronoa Zoro,59,,5,main,55
37.0,44.5,roronoa-zoro,2,Roronoa Zoro,61,,6,main,60
48.0,53.0,roronoa-zoro,1,Roronoa Zoro,69,,6,main,69
39.0,56.75,roronoa-zoro,4,Roronoa Zoro,73,,7,main,70
46.57,42.0,roronoa-zoro,7,Roronoa Zoro,119,,11,main,113
40.0,44.0,roronoa-zoro,1,Roronoa Zoro,139,,13,main,139
49.4,53.3,roronoa-zoro,10,Roronoa Zoro,149,,14,main,140
58.67,45.0,roronoa-zoro,3,Roronoa Zoro,159,,15,main,157
45.5,38.83,roronoa-zoro,6,Roronoa Zoro,165,,16,main,160
47.78,33.78,roronoa-zoro,9,Roronoa Zoro,186,,18,main,178
49.0,48.0,roronoa-zoro,1,Roronoa Zoro,187,,19,main,187
53.3,46.5,roronoa-zoro,10,Roronoa Zoro,197,,20,main,188
50.22,63.89,roronoa-zoro,9,Roronoa Zoro,206,,21,main,198
40.0,47.0,rukia-kuchiki,2,Rukia Kuchiki,13,,1,main,12
46.0,32.0,rukia-kuchiki,1,Rukia Kuchiki,16,,1,main,16
42.0,34.0,rukia-kuchiki,1,Rukia Kuchiki,21,,2,main,21
44.0,30.0,rukia-kuchiki,1,Rukia Kuchiki,24,,2,main,24
44.0,33.5,rukia-kuchiki,2,Rukia Kuchiki,27,,2,main,26
35.0,52.0,rukia-kuchiki,1,Rukia Kuchiki,44,,4,main,44
24.0,34.0,rukia-kuchiki,1,Rukia Kuchiki,49,,4,main,49
29.0,29.0,rukia-kuchiki,2,Rukia Kuchiki,51,,5,main,50
44.11,28.0,rukia-kuchiki,9,Rukia Kuchiki,69,,6,main,61
