character,animation,frames,score,min_width_ratio,max_width_ratio,min_height_ratio,max_height_ratio
yoh-asakura,walkForward,8,0.004014360461628952,0.9991952611148361,1.0022183027649383,0.9994543115407004,1.0017960576966907
gotenks-super-saiyan,idle,6,0.003908010345741619,0.9971855273816954,1.0003557680676427,0.9990135434589769,1.001093537727437
nami,cmd:1+4,15,0.003892628279157262,0.9995509539320616,1.0033637191617648,0.9994710908826075,1.0003786633872511
vegeta-super-saiyan,jabright,5,0.003370580463738504,0.999610589562123,1.0007351331966936,0.9973645527329551,1.0006698465115373
roronoa-zoro,idle,5,0.0032844499466805344,0.9996735535807862,1.0030439194086098,0.9997594694619293,1.0001221772956104
vegito,kickleft,9,0.0031597916438443896,0.9972082938705378,1.0003303967553916,0.999761259512142,1.0003680855143822
killua-zoldyck,cmd:1+2,12,0.0030782177622219464,0.9974721131597419,1.0002497098915777,0.9999871735672874,1.0005503309219639
goku,jabright,7,0.0028505071668600834,0.9994528315774911,1.0002227507331658,0.9976966612556488,1.0001268459614792
vegeta,getupStand,9,0.0028089898299976657,0.999790043720342,1.0002505915618485,0.9994231447521276,1.0025583982681492
kenshiro,juggle,2,0.0023042727332129864,0.9999698003805152,1.0000301996194847,0.9977259268862718,1.002274073113728
yugi-mutou,sprint,10,0.0022922415359112325,0.9999185240922166,1.0007745345006784,0.9984822929647672,1.0006362184207545
franky,cmd:3+4,16,0.0022458935067805053,0.9980433832532275,1.0003098004587911,0.9998436944937834,1.000289276760008
riven,cmd:3+4,5,0.0021830774639619577,0.9992482952735686,1.0018396094567628,0.9996565319928008,1.0002038726494136
raoh,chargeKi,10,0.002150366733526754,0.9982429222674882,1.0020610688816511,1.0,1.0000892978518756
cygnus-hyoga,chargeKi,7,0.0018696996030092006,0.9989360041310902,1.000073635567209,0.9997499487074273,1.0008057037340994
cygnus-hyoga,jump,7,0.0018696996030092006,0.9989360041310902,1.000073635567209,0.9997499487074273,1.0008057037340994
cygnus-hyoga,kickright,7,0.0018696996030092006,0.9989360041310902,1.000073635567209,0.9997499487074273,1.0008057037340994
cygnus-hyoga,sprint,7,0.0018696996030092006,0.9989360041310902,1.000073635567209,0.9997499487074273,1.0008057037340994
jaguar-junichi,getupStand,7,0.0018362245905918506,0.9998295022724643,1.0007988806289416,0.9998452939214575,1.0010373439616502
monkey-d-luffy-2nd-gear,backflip,8,0.001741399241233732,0.999741498327667,1.0010661125487574,0.9993247133075237,1.0003668325410022
anna-kyoyama,getupStand,8,0.001717912263857202,0.9998882387434662,1.000260492717952,0.9985425804540947,1.0007374631963604
frieza,cmd:1+2,7,0.0016765337010322678,0.99976767593614,1.000967120536082,0.9996944018756142,1.0007094131649503
gotenks-super-saiyan,knockdown,4,0.0016511887695784822,0.9999924500381273,1.0007840484405555,0.999132859670977,1.000676949266916
goku,backflip,8,0.0016504949388139734,0.9996829377146468,1.0009417283878963,0.9992912334490823,1.0000774404198478
jaguar-junichi,sprint,10,0.001632634144066225,0.9996959058698481,1.0008209791559195,0.9993817789126832,1.0008116549881467
rukia-kuchiki,backflip,8,0.0016307236572823403,0.9992677589979497,1.0010325459588911,0.9995092071550262,1.0005981776983912
anna-kyoyama,cmd:2+3,5,0.0016061045859522283,0.9996065552820638,1.0012501597426338,0.9996440551566815,1.0002701049419722
lenalee-lee,backflip,8,0.001589042702693555,0.9998782553470265,1.0010584713992783,0.9994694286965847,1.000069022546413
killua-zoldyck,cmd:2+4,7,0.0015871709965200598,0.9995408203301843,1.0010940753931126,0.9995351568700069,1.0004930956034075
dio,crouchBlock,8,0.0015771945838649604,0.9990132895520265,1.0004405572513169,0.9996944792370348,1.0005904841358915
neuro-nogami,cmd:2+4,9,0.0015159595945810622,0.9993965244485632,1.0004501635156298,0.9999256547689794,1.0009124840431443
kenshiro,cmd:1+2,12,0.001486027667489509,0.9989983390327806,1.0003296037675544,0.9995282937659096,1.00048436670027
taikoubou,cmd:2+3,7,0.0014811571796886636,0.9996965364399875,1.0001040710379998,0.9994191639700717,1.0011776936196761
kinnikuman,backflip,8,0.0014777286037819248,0.9996919773987663,1.0009935306608708,0.999602947346227,1.000484197942911
jaguar-junichi,cmd:1+4,15,0.0014749716671584867,0.9994981898958469,1.000899721775249,0.9994956589321758,1.0005752498919094
gotenks-super-saiyan,getupStand,9,0.0014721715189229823,0.9999003496820248,1.0009613647756164,0.9995730925370868,1.0005108067433066
nico-robin,crouchBlock,8,0.0014645506109611794,0.9996078758035182,1.0007869396553022,0.9996667728127435,1.000677610955659
nico-robin,cmd:1+4,11,0.001448706621985818,0.999093863073122,1.000287718211051,0.9994574303048922,1.000505122494432
neuro-nogami,cmd:1+2,19,0.0014484377285975958,0.9990381626929622,1.0004825288552712,0.9996298805580647,1.0004866004215598
momotaro-tsurugi,crouchBlock,8,0.001445526554959331,0.9998050810428617,1.0008486457364514,0.9997196814107373,1.000596880818508
lenalee-lee,cmd:1+2,7,0.001443303120063244,0.9995288869972813,1.0005932950634684,0.9991499919434051,1.0003982772772133
hiei,cmd:1+3,10,0.0014344788825821908,0.9995950299496509,1.0007227674430945,0.9992882885605123,1.0002756913995123
naruto-uzumaki-nine-tails-kyubi,jableft,6,0.0014283880997103537,0.9991840236336795,1.0003913657092436,0.9996652874052487,1.0006124117333899
sakura-haruno,jableft,11,0.0014248111582052525,0.9991278725344245,1.000735410023542,0.9996558860649093,1.0005526836926297
yoh-asakura-power-sword,crouchBlock,8,0.0014244199955398829,0.999228551066269,1.000259747433697,0.9999148078422824,1.0006529710618088
seto-kaiba,crouchBlock,8,0.0014188912145546295,0.9992157767077626,1.0006264478779412,0.9993653320776827,1.0001616492718848
seto-kaiba,kickright,8,0.0014188912145546295,0.9992157767077626,1.0006264478779412,0.9993653320776827,1.0001616492718848
seto-kaiba,sidestepRight,8,0.0014188912145546295,0.9992157767077626,1.0006264478779412,0.9993653320776827,1.0001616492718848
yasutora-sado,crouch,4,0.0014181606819865245,0.9996581488270175,1.0005914302370316,0.999173269555045,1.0000775753216185
kiro,jabright,5,0.0014178899046710658,0.9997296361429671,1.0004827359791213,0.9998278506193438,1.0009351539255498
jaguar-junichi,cmd:1+3,16,0.0014111733107753377,0.9997401926017803,1.000756510817481,0.9993453375067056,1.0002948205915894
vegito,getupStand,9,0.0014111425779906872,0.9993415573238308,1.00029280224675,0.9992473000981785,1.000346700679416
ryotsu-kankichi,cmd:1+2,6,0.0014105732758907807,0.9992417172452975,1.0001798037659047,0.9996717807985227,1.0006522905211883
kagura,cmd:3+4,5,0.0014098125583826837,0.9993210370011517,1.0001425121890235,0.9996900769629034,1.0007308495595344
jaguar-junichi,cmd:2+3,9,0.001408171910642686,0.9991073327936759,1.0004265816468216,0.9994844952956814,1.0004111965388724
momotaro-tsurugi,getupStand,8,0.0014048834023667744,0.9997769585228027,1.000929631329094,0.9995247479267273,1.0003893429572301
vegeta-super-saiyan,sprint,10,0.0013843078697224342,0.9998088413983536,1.0010242973270516,0.9996399894573291,1.0002494135308317
monkey-d-luffy,backflip,8,0.0013785990779751067,0.9997848554833682,1.000794725032687,0.9994161259547119,1.0004686082983498
anna-kyoyama,backflip,8,0.0013778943021991452,0.9995034282939437,1.0009160650193567,0.999901791687667,1.0004618292828424
gon-freecss,chargeKi,9,0.001375673000919897,0.9993510779436922,1.0002780694572764,0.9997622693291564,1.000726750944612
bobobo-bo-bo-bobo,backflip,8,0.001371413980542524,0.9996426808465688,1.0004044207727254,0.9998208843239891,1.0009669932078171
anna-kyoyama,knockdown,4,0.0013671965047359347,0.999976760866447,1.0000075500758783,0.998656042628817,1.0007309248522442
neuro-nogami,backflip,8,0.001363498662244611,0.9993567459183642,1.0007534820572477,0.9997107066727977,1.000610016604997
sven-vollfied,idle,4,0.0013557218902296997,0.9992966452763304,1.0002378105959464,0.9997884015779774,1.0006523671665601
gohan-super-saiyan,getupStand,8,0.001350427816673161,0.9994626128710777,1.000394029535228,0.9991869593122491,1.0004108857114302
killua-zoldyck,backflip,8,0.0013483039088741933,0.9996259870229798,1.0007079874826883,0.9993596835738141,1.0001716509669896
yugi-mutou,walkForward,8,0.0013479915847147694,0.9996273118868734,1.0007039514296396,0.9996687175973248,1.0006440401550751
nico-robin,cmd:1+2,9,0.0013453101532417966,0.9991667380083906,1.0002611177144047,0.9994879518383676,1.000305349708916
pegasus-seiya,getupStand,8,0.0013410416873977926,0.9998759783566127,1.0007807474518686,0.9994397057644708,1.0005051280304715
ryotsu-kankichi,getupStand,8,0.0013393478153871374,0.9995977027693608,1.000565207324562,0.9992258595091748,1.0002715534014361
franky,getupStand,8,0.0013359256872620406,0.9996610483540685,1.000769178861303,0.9997169298215997,1.0005667468259591
sanji-vinsmoke,cmd:3+4,12,0.0013359119044298318,0.9995023693936119,1.0006808693042246,0.9994444690853183,1.0006550426002052
gohan-super-saiyan,sprint,10,0.0013347350415418013,0.9990040341441473,1.000203213372931,0.9996612308143109,1.0002795747288666
roronoa-zoro,walkForward,8,0.0013247010298084172,0.9999647683519138,1.0007732843445656,0.9994485833147572,1.0004639073696906
fuusuke,crouchBlock,8,0.0013235887564012616,0.9992361495559949,1.000251301116142,0.9994402616876038,1.0001295648509065
ryotsu-kankichi,backflip,8,0.0013204253246283937,0.9992038781549882,1.0002819005420012,0.9994756965203834,1.0001770103961214
kenshiro,cmd:3+4,10,0.0013162579797587615,0.9995865991778826,1.0006813975796796,0.9996242674190454,1.0006348604000792
nico-robin,cmd:1+2+4,11,0.001309917190179255,0.9994637358485384,1.00022006592599,0.9992263469612823,1.00012713578622
yoh-asakura,jabright,6,0.0013096146275894949,0.9993924955558311,1.0001363808260133,0.9998071931983236,1.0007021101834206
raoh,crouchBlock,8,0.0013077873402320694,0.9993701826657466,1.0003950430119273,0.9993220299940213,1.0003424300105348
yusuke-urameshi,backflip,8,0.0013069059542005768,0.9997494511584046,1.000738689916304,0.9994317839621034,1.0003914462691645
gotenks-super-saiyan,backflip,8,0.001305138474488099,0.9991307532381236,1.000173230169797,0.9995641082873883,1.0004247558507413
vegeta-super-saiyan,kickright,6,0.0013007820925150515,0.9993887732916849,1.000453971450765,0.9993104446158001,1.0003277475933177
train-heartnet,getupStand,8,0.0013004340443467655,0.9995577265726452,1.0008044775969158,0.9995259452339644,1.000495956447431
renji-abarai,sprint,10,0.001297087813446618,0.9999698012925047,1.0005010468885265,0.9992039590750799,1.0002953436602262
gintoki-sakata,jabright,11,0.0012964164158506541,0.9997074684151387,1.0006173728567336,0.9997419377120511,1.000679043559117
lenalee-lee,cmd:1+3,9,0.0012959302959995034,0.9993944752140181,1.0003020158010378,0.9994417556619987,1.0006904055100176
train-heartnet,cmd:1+4,10,0.0012953318411303982,0.9992694027891085,1.000190335846374,0.9996421743789383,1.0005647346302389
gotenks,getupStand,9,0.0012939070634574446,0.9995867480734675,1.0008016791411014,0.999507772077644,1.000216398809197
kiro,cmd:1+4,7,0.0012931956253521282,0.9991904090741303,1.0000805276303617,0.9995163953005176,1.0003167853500057
dr-mashirito,idle,6,0.00129136981690825,0.9994006484399433,1.000264754560939,0.9998112191156876,1.0006920182568515
gintoki-sakata,crouchBlock,8,0.001287946814715224,0.9996455496617602,1.0006250946457553,0.9993371478310401,1.0003933620094327
vegito,kickright,9,0.0012873867414781026,0.9993028825611371,1.0003119626811405,0.9994097306973848,1.0003440798714018
nico-robin,backflip,8,0.0012863000130914903,0.9997755531882169,1.0005091429717592,0.9992228429586677,1.0005348795443465
sakura-haruno,cmd:1+2,11,0.0012817014190391607,0.9998527801982975,1.0009212219278927,0.9996395205088535,1.0002398600515332
kagura,backflip,8,0.0012803277273085722,0.9997650047899334,1.0008293404041688,0.9999447151291997,1.0004509873231398
naruto-uzumaki-nine-tails-kyubi,hitLight,9,0.0012782448167765192,0.999840795320383,1.0008290075174,0.9995788477693769,1.0004492372993765
pegasus-seiya,backflip,8,0.0012777225869402553,0.9991853580865493,1.0003069247360312,0.9995764863460812,1.0004630806734895
momotaro-tsurugi,cmd:1+2,6,0.0012739845237855763,0.999172758589425,1.0003337803733354,0.9995532568867894,1.0002873967140344
momotaro-tsurugi,jableft,6,0.0012739845237855763,0.999172758589425,1.0003337803733354,0.9995532568867894,1.0002873967140344
yasutora-sado,backflip,8,0.0012728290080710192,0.9994553641739136,1.000748100773855,0.999475271765784,1.0003084106183133
renji-abarai,crouchBlock,8,0.0012702451215269583,0.9993588628024359,1.0002876285112507,0.9993708920760371,1.0004285383134686
train-heartnet,cmd:2+3,8,0.0012693935240857268,0.999267027876295,1.0001604235533423,0.9997590078020847,1.0005364214003807
vegeta-super-saiyan,crouchBlock,8,0.0012678257006932814,0.9993247332883606,1.000367262537743,0.9997544439782204,1.0005925589890539
yugi-mutou,cmd:3+4,7,0.0012651133591071728,0.9991719586724593,1.0001458550052373,0.9999033584622852,1.0004370720315665
neuro-nogami,chargeKi,5,0.0012648246166190313,0.9991567330389183,1.000219909597136,0.9995784423444627,1.0003809074530388
fuusuke,jabright,8,0.001264372140274972,0.9997518223070931,1.0007995032909038,0.9999858586797287,1.0004648688493711
gohan-super-saiyan,backflip,8,0.001264110289828313,0.9998937473024562,1.0007944707433072,0.9995303604534789,1.000419169958245
fuusuke,sprint,10,0.0012633834624660167,0.9995733498455752,1.0002057385075047,0.9996194556261466,1.0008367333080412
kiro,cmd:O+2,6,0.0012624863501861094,0.9996421345893877,1.0002812806870571,0.999897708040315,1.0009046209395738
kakashi-hatake,jabright,6,0.001262258344355005,0.9995191576343279,1.0008128654301087,0.9995506070857537,1.0002208904081011
sakura-haruno,crouchBlock,8,0.0012587962152071919,0.9995281986637486,1.0006057902057417,0.9993469939905345,1.00035716148603
kiro,getupStand,7,0.0012584986217554217,0.999907185101296,1.0008223883226375,0.9995638897008821,1.00019582331547
heihachi-edajima,walkForward,8,0.0012524877545713187,0.999418567719151,1.0002438857270106,0.9998668997559305,1.0006710554737224
yoh-asakura,sprint,10,0.0012513070334446708,0.9993332517341876,1.0004286976106673,0.9994154412323677,1.0003403153860753
toshiro-hitsugaya,jableft,10,0.0012509203172319516,0.9995431214478827,1.0005598585266042,0.9993089382093723,1.0002272675370592
vegito,crouchBlock,8,0.0012478762460155224,0.9996363987110961,1.0006207166830923,0.9996262246493257,1.0006271595629233
hiei,sprint,10,0.0012478621480004337,0.999586630224692,1.000055367641137,0.9991655076273076,1.0003418517907343
kenshin-himura,backflip,8,0.0012477456546848842,0.9997861895252542,1.000629531026756,0.9996218992778956,1.000618214627929
nico-robin,cmd:2+3,13,0.0012472679374299078,0.9994543394622138,1.0004636856540787,0.9995589704842915,1.0007016073996438
monkey-d-luffy,cmd:2+3,13,0.001245365624629069,0.9993243467249916,1.0005690975020145,0.9996350921553088,1.0005697123496207
roronoa-zoro,cmd:1+2+3,12,0.001243809609192903,0.9997387877847436,1.0004707697222193,0.999625645368366,1.0007730398869736
kenshin-himura,cmd:3+4,13,0.0012435625493396607,0.9996491941634047,1.0006178250038134,0.9995986413258878,1.0006257375455263
franky,cmd:1+4,9,0.0012406660744996856,0.9993347424599114,1.000866912281174,0.9996980969648586,1.0003737537933257
majin-buu,crouchBlock,8,0.001240603442634547,0.9994791062745846,1.0003635743214068,0.9992802902827809,1.000369143215553
naruto-uzumaki-nine-tails-kyubi,getupStand,8,0.0012391645852958266,0.9999604485519691,1.0002727406332164,0.9994739238965025,1.0009664239520795
kenshin-himura,cmd:1+2,10,0.0012386439817173578,0.9993208932222877,1.0004291299225316,0.9996958798692451,1.000559537204005
vegeta-super-saiyan,kickleft,6,0.00123671024750438,0.9992930066434094,1.0002654757898384,0.9995403812018675,1.0005297168909137
renji-abarai,idle,4,0.0012363358239808608,0.9993428647647565,1.0001304510825315,0.9994207994112626,1.0002937205100335
momotaro-tsurugi,cmd:2+4,8,0.0012352666486148411,0.9992433341398745,1.0005803138345828,0.9995213992115106,1.0003667582911095
anna-kyoyama,sprint,10,0.0012340235955499157,0.9994925745003738,1.0001771549804077,0.9992734019040763,1.0003124537808379
kagura,cmd:1+3,6,0.0012339965618086701,0.9993051898238807,1.0005708852706356,0.9995917005503578,1.0005391863856894
killua-zoldyck,jabright,8,0.001233451721042611,0.9994106725530266,1.0006505826604886,0.9998624931771046,1.000582869060554
gotenks-super-saiyan,crouchBlock,8,0.0012329014713572395,0.9992287555573574,1.0002195824908935,0.9995383429712854,1.0003976533378074
gintoki-sakata,backflip,8,0.0012317064413088774,0.9994518366833375,1.0003545939044427,0.9998025600966086,1.0006835431246464
kagura,cmd:2+3,8,0.0012308402129825868,0.9992231654110642,1.0001863236764998,0.9997674170472751,1.0004540056240467
sanji-vinsmoke,kickleft,8,0.0012252572704021247,0.99965810697708,1.0005127687918272,0.9998799845307644,1.000712488478575
franky,jableft,7,0.00122467146756855,0.9992547033517623,1.000151703319977,0.9995206251806692,1.000390789123845
vegito,backflip,8,0.0012226393772190036,0.9992746125729941,1.000181179456288,0.9997269379365366,1.000497251950213
kinnikuman,cmd:2+4,11,0.0012219596971669855,0.9997237338318805,1.0007582202710674,0.9995863293823352,1.0004637394260996
kiro,cmd:2+4,4,0.0012169204375628295,0.9999479977951561,1.0006840672437358,0.999467146806173,1.0000356068888285
goku,kickleft,8,0.0012159102602364857,0.9994745474413883,1.00032078059318,0.9993095422983752,1.0001260253611866
riven,getupStand,7,0.0012132479550986952,0.9993366551911579,1.000046792897264,0.9996314315199762,1.0005499031462566
kiro,getupRollUp,6,0.0012126352420576136,0.9998995958263915,1.000812313453495,0.9995996782114374,1.000319920419122
neuro-nogami,sidestepLeft,9,0.001211442619594827,0.9998132605565239,1.0007491296438173,0.9995376870242225,1.0000961976284077
neuro-nogami,sidestepRight,9,0.001211442619594827,0.9998132605565239,1.0007491296438173,0.9995376870242225,1.0000961976284077
gon-freecss,cmd:2+4,10,0.001209781538981658,0.9997134136206719,1.0008009699886906,0.999591188449709,1.0003062596917907
train-heartnet,sprint,10,0.0012065566417365226,0.9995810640971932,1.0005189209795635,0.9997602780442061,1.000687635662173
monkey-d-luffy-2nd-gear,crouchBlock,8,0.001205763114440428,0.9997313852943932,1.0006285225354001,0.9994731480176904,1.0005772405790403
kurama,sprint,10,0.0012050974218056343,0.9994616089315734,1.0000704700351344,0.9993332936466209,1.0002796052223069
gintoki-sakata,knockdown,4,0.0012050430211024699,1.0,1.0003352778043417,0.9991302347832393,1.0004114761559864
yoh-asakura-power-sword,cmd:3+4,9,0.0012042523156180485,0.9992688321021638,1.0003008985883282,0.9995269155822182,1.0000854971839366
naruto-uzumaki-nine-tails-kyubi,cmd:1+4,15,0.0012015835665625252,0.9994101699521395,1.0005504496660844,0.9998001629044968,1.000611753518702
kinnikuman,cmd:1+2,13,0.0011997252503814781,0.9998573091342514,1.0005303627854085,0.999330637535027,1.0005488289521778
jaguar-junichi,jableft,5,0.0011996768727268181,0.9993035442790789,1.0002056546664249,0.9996501973432923,1.0005032211518057
