character,animation,frames,min_width_ratio,max_width_ratio,min_height_ratio,max_height_ratio,scale_min,scale_max,score
kagura,cmd:1+3,6,0.7964849983388976,1.9476017493314748,0.7652209484664609,1.0936213731238618,0.94471,1.35,1.005985101132424
kagura,cmd:1+4,6,0.8878838554575315,1.7161359050459344,0.6035698412611317,1.0268405679409305,0.79366,1.35,1.104281701766429
kagura,cmd:2+3,8,0.89458848727525,1.4478364388885334,0.771223203574767,1.1094228948736242,0.93846,1.35,0.703248659758353
kagura,cmd:2+4,9,0.2642468697842568,1.1013493955126903,0.8155293765287276,1.167615101748781,1.07083,1.35,0.7655075016007185
kagura,cmd:3+4,5,0.8398842507819676,1.8123998150894236,0.9096207783728992,1.205631842761974,1.01852,1.35,0.8588117318156283
kagura,crouchBlock,8,0.5859082289786833,1.567353407290016,0.5910277292619266,1.1015836882077044,0.78509,1.35,1.031839315112083
kagura,getupStand,8,0.7293078099216787,1.264642341232767,0.4598784314499417,1.384899646740739,0.75,1.35,1.002536882597051
kagura,idle,4,0.9237982752762632,1.071419094924523,0.960410149208953,1.043412619491765,0.95455,1.03704,0.13037865432600704
kagura,jableft,10,0.3585578613548229,1.504071366683771,0.5820355269982136,1.0110211490808507,0.90805,1.35,1.0238047561888926
kagura,jabright,5,0.6150602467568685,1.6453374876188827,0.7580494140389029,1.3769582376867626,0.75,1.31548,1.0469007302580922
kagura,juggle,2,0.8015224087603012,1.1984775912396988,0.7307877107242876,1.2692122892757125,0.75046,1.12222,0.5741788440195317
kagura,jump,4,0.9116611940336765,1.0858165245320066,0.8667936335678114,1.0020901346003843,1.16786,1.35,0.27727965001198285
kagura,kickleft,7,0.7718559758572247,1.3308496800041627,0.6846301497526921,1.2000136799490422,0.77023,1.35,0.8037646582498056
kagura,knockdown,4,0.8081454829465138,1.3084068429541615,0.5683276679420148,1.5854579821044772,0.75,1.25079,1.0208970878769743
kagura,sprint,10,0.627010279737813,1.1520649020380387,0.29513229588045903,1.3416732023445888,0.75,1.25079,1.1790565362768533
kagura,walkForward,8,0.8876323466745337,1.0902153604090865,0.9021543157078598,1.1514953859533612,1.05769,1.35,0.365070977948641
kakashi-hatake,backflip,8,0.3768405547801635,1.6093465933964062,0.7750858236808364,1.1057911042745414,0.94657,1.35,0.8005248434510654
kakashi-hatake,chargeKi,3,0.9473049261464698,1.0,0.9565185387705315,1.0,0.875,0.91477,0.09498350554158662
kakashi-hatake,cmd:1+2,4,0.6767856058518266,1.0637124159804192,0.8388843426077468,1.0311374795417345,0.8875,1.09091,0.45674929388115726
kakashi-hatake,cmd:1+3,4,0.9383395305363607,1.1313657383787137,0.8551138649714332,1.0559534347254635,0.92,1.13596,0.33168557805579507
kakashi-hatake,cmd:1+4,10,0.4966480462384245,1.7835658811778734,0.6094845525055507,1.1179386082818086,0.75,1.35,1.1606549762011733
kakashi-hatake,cmd:2+3,6,0.5728097462147358,1.0471084974585614,0.6689493559174149,1.1095750876020356,0.80386,1.33333,0.8520997963537436
kakashi-hatake,cmd:2+4,6,0.9124621188694415,1.182654049930938,0.9784006988009211,1.10153789142116,1.06667,1.20098,0.2782853213797227
kakashi-hatake,crouchBlock,8,0.7425583311381508,1.179861115003279,0.48208480210965604,1.3734243016534282,0.75,1.35,0.9723801992074536
kakashi-hatake,getupStand,8,0.8897977936586412,1.4331580445563095,0.5211344711339909,1.4684607676472756,0.75,1.10303,0.9152753555997948
kakashi-hatake,idle,6,0.9838726723172201,1.046469108663947,0.9835783258502983,1.0382841219301027,1.0,1.05561,0.09397058712847087
kakashi-hatake,jableft,5,0.6844748254457157,1.0757976587522793,0.8658283086596439,1.0642563873964759,0.8875,1.09091,0.42519179607292673
kakashi-hatake,jabright,6,0.5445422609982952,1.955563914792411,0.5933253467012496,1.0882988085960976,0.75,1.35,1.2800130021741971
kakashi-hatake,juggle,2,0.8615727520884964,1.1384272479115036,0.7213124936914275,1.2786875063085728,0.75,0.99107,0.4822788550554749
kakashi-hatake,kickleft,5,0.5515224137401297,1.3430300795772265,0.6656391762207032,1.0458390698165543,0.825,1.23846,0.810177375535219
kakashi-hatake,knockdown,4,0.9922243696345902,1.2760573508921749,0.8881735097531033,1.2975255763197382,0.75,0.96455,0.5704349868550431
kakashi-hatake,sprint,10,0.6184683369739187,1.2860443111240851,0.5827743665786952,3.0055084768445903,0.75,1.35,2.534427474660239
kakashi-hatake,walkForward,8,0.6523488191019984,1.3297615957880686,0.6825365559266913,1.1436630107247483,0.78333,1.3125,0.7906391526121097
kazuki-muto,backflip,8,0.6763753312345707,1.4858736162384838,0.3889747861408008,1.0509331186941955,0.75,1.35,1.2025493836022894
kazuki-muto,chargeKi,7,0.7509833710194084,1.1804691916336916,0.969459065844608,1.0044335345540165,1.30303,1.35,0.2034359115437471
kazuki-muto,cmd:1+2,6,0.4411756424377439,1.0959478596450547,0.6954644445116601,1.0613676234838632,0.88464,1.35,0.8725101700256936
kazuki-muto,cmd:1+3,6,0.9570245619649572,1.042079366349308,0.9357508630435967,1.1429599221295865,0.90305,0.98333,0.2088851849506122
kazuki-muto,cmd:1+4,7,0.8087591835073366,1.2587744469544335,0.4971454870204583,1.5379524211310664,0.75,1.35,0.9932170893037267
kazuki-muto,crouch,3,1.0,1.003071253071253,1.0,1.0182757717975666,1.26757,1.29072,0.03169352364031843
kazuki-muto,crouchBlock,8,0.6569993512507804,1.3435718744772265,0.8141732900601005,1.0000391881637496,1.09913,1.35,0.5174048346262354
kazuki-muto,getupStand,8,0.8318406357658558,1.4285707095744868,0.5757091884006545,1.7068701086206557,0.75,1.07143,1.124727534365348
kazuki-muto,idle,6,0.9782605395394027,1.035907303669293,0.9639393021117957,1.011808025994464,0.97297,1.0303,0.08627008008978009
kazuki-muto,jableft,6,0.6105212957027945,1.077309450002297,0.8026995170493068,1.3418779793259552,0.79167,1.2375,0.7984802019042785
kazuki-muto,jabright,9,0.5165834444269083,1.1425635583971632,0.8752261032082855,1.4066250119001686,0.9,1.35,0.9216749452440238
kazuki-muto,juggle,2,0.8713635588994578,1.1286364411005423,0.9849535087167349,1.0150464912832653,1.20263,1.35,0.16591335594359066
kazuki-muto,jump,2,0.9612712595826776,1.0387287404173222,0.9790427423805728,1.0209572576194272,0.92143,0.96538,0.06616950186982072
kazuki-muto,knockdown,4,0.9999974834980384,1.0000075495058849,0.7584942315583882,1.2253198485297097,0.75,0.75,0.2415102981451427
kazuki-muto,sprint,10,0.8801669184323488,1.584227802905125,0.28600828767694736,1.2643536345179973,0.75,1.35,1.3645283940661277
kazuki-muto,walkForward,6,0.8697999326208463,1.0848855569130609,0.8247417485512725,1.0618795666414715,0.80889,1.00893,0.3533982918762198
kenshin-himura,backflip,8,0.7281932313508548,1.542420547189203,0.859275994140177,1.198424605205762,0.81973,1.14286,0.6854419335192838
kenshin-himura,chargeKi,8,0.9504943236563194,1.79916006870261,0.9152620713031152,1.1344765250259348,0.85714,1.0625,0.7166525662475006
kenshin-himura,cmd:1+2,10,0.8948715979209874,1.978377755587987,0.8885755592678304,1.3760108711755477,0.83654,1.29545,1.1924925245283398
kenshin-himura,cmd:1+2+3,7,0.8856948958028723,1.2826316050826791,0.6617496032116517,1.1912732025700004,0.75,1.35,0.8078293598379559
kenshin-himura,cmd:1+3,4,0.9795443637522903,1.5744989437618893,0.8557030222128322,1.293347674519106,0.85714,1.29545,0.8572020407762395
kenshin-himura,cmd:1+4,8,0.7850844464997004,1.785508343054928,0.7690472603703877,1.3303632506599954,0.85714,1.29545,1.020823256492952
kenshin-himura,cmd:2+3,12,0.698539588845919,1.3331314878892733,0.7927895956411916,1.4057052794188254,0.75,1.29545,0.8783091721523894
kenshin-himura,cmd:2+4,9,0.9379744466089415,1.1010835580635991,0.8197797445994186,1.2390516321348395,0.85714,1.29545,0.518856766972999
kenshin-himura,cmd:3+4,13,0.6948370532309727,1.5332312268036,0.8595854712532005,1.2968647215390998,0.81714,1.23261,0.8245384576212598
kenshin-himura,crouchBlock,8,0.6930592306126604,1.3331314878892733,0.8336950944100366,1.45992684285483,0.75,1.27941,0.9245107355883939
kenshin-himura,getupStand,7,0.6656231282998546,1.0452932560913617,0.7455719018417264,2.0055785477650563,0.75,0.95798,1.3101946707851435
kenshin-himura,idle,2,0.9939494727903192,1.006050527209681,0.9939493350558737,1.006050664944126,0.98797,1.0,0.015695981269934857
kenshin-himura,jableft,4,0.7695515499798169,1.4929072491314836,0.9575999680421843,1.1152212412948244,0.88649,1.00702,0.47123059077371454
kenshin-himura,jabright,4,0.9689031901254431,1.9424696447874508,0.9339813709687342,1.1734173321356942,0.91271,1.16667,0.8658791190081647
kenshin-himura,juggle,2,0.9999773494303381,1.0000226505696619,0.98950907868191,1.0104909213180902,0.75,0.75,0.010504511659887283
kenshin-himura,jump,5,0.9324499946834277,1.4030316276981605,0.8164956279827619,1.2093985641082614,0.84845,1.25668,0.6553325407271577
kenshin-himura,knockdown,4,0.999997483434709,1.000002516565291,0.821260807595681,1.1015179160681705,0.75,0.75,0.17874070234349365
kenshin-himura,sprint,10,0.6144759028564237,1.0000453001132503,0.5591198103091538,1.6877652424750427,0.75,1.07487,1.0815147007611885
kenshin-himura,walkForward,8,0.7377540997608473,1.1510986077895455,0.7177738395324007,1.1442931522229685,0.78409,1.25,0.6725287006110909
kenshiro,backflip,8,0.4136278674596432,1.817135089209856,0.4446764209659126,1.4816020674750736,0.75,1.26282,1.3020146325600008
kenshiro,chargeKi,4,0.954459660715858,1.044437723251033,0.9915087332312955,1.0437393085441613,0.8474,0.89205,0.09338851211464651
kenshiro,cmd:1+2,12,0.8630411440184635,1.7591340872906496,0.8998863197013152,1.299856312718921,0.75,1.08333,0.9220017650933108
kenshiro,cmd:1+3,6,0.7504577971639892,1.0894049103214993,0.9528137956822506,1.0481155212423154,0.83333,0.91667,0.23951084294392191
kenshiro,cmd:2+3,10,0.8526242242406806,1.6183140849122517,0.903928865393756,1.1299574537149746,0.75,0.9375,0.5946959046623256
kenshiro,cmd:2+4,17,0.6770545573540939,1.2124761230717718,0.8039441121880798,1.0720457826355947,0.75,1.0,0.5148231533994638
kenshiro,cmd:3+4,10,0.6049591398396096,1.3149066507377707,0.7429278869564417,1.2896373675845023,0.77778,1.35,0.8127718836807365
kenshiro,crouchBlock,8,0.7830734022715713,1.2286658755721307,0.8589668734094941,1.1262049287783813,0.75,0.98333,0.39489765193378434
kenshiro,getupStand,7,0.6277826710622343,1.0000100661851674,0.6647770888692058,1.3153739086422878,0.75,0.75,0.5585533084934535
kenshiro,idle,6,0.9749858321264403,1.0816463069076256,1.0,1.0908952592810226,0.91667,1.0,0.181548043425598
kenshiro,jableft,8,0.7737511019178577,1.2161216656139158,0.9323058937263233,1.071302510145123,0.79773,0.91667,0.26652184899440834
kenshiro,jabright,5,0.9191012169290194,1.3185197491381817,0.8850347046838553,1.1422296127717777,0.75,0.96795,0.44231646225468674
kenshiro,juggle,2,0.9999698003805152,1.0000301996194847,0.9977259268862718,1.002274073113728,0.75,0.75,0.002292192885419064
kenshiro,jump,4,0.817647222764137,1.182352777235863,0.9197198673055658,1.0802801326944342,0.75,0.88095,0.2551667990359521
kenshiro,kickleft,8,0.5466096317759777,1.836995833421459,0.7395955840509884,1.3312815357183503,0.75,1.35,1.1334790357712257
kenshiro,kickright,10,0.6978637498164733,1.5800616649537513,0.8985009344722512,1.2647150055129952,0.82889,1.16667,0.7816420044852459
kenshiro,knockdown,4,0.9999949669327481,1.0000050330672519,0.8557962751805398,1.2873432155074116,0.75,0.75,0.2873462353477627
kenshiro,sprint,10,0.7604588190292122,1.0000251655895795,0.3049356961740804,1.3995898041033639,0.75,0.95833,0.9429540124083924
kenshiro,walkForward,9,0.8064740853967846,1.1460253904268487,0.8926411453336064,1.1874966310546684,0.79644,1.05952,0.43515217981659765
killua-zoldyck,backflip,8,0.8523699953980672,1.9357478140819144,0.629828211012691,1.434619493271044,0.75,1.35,1.2960681817201927
killua-zoldyck,chargeKi,3,0.9582388659624227,1.035238415379884,0.9865122884902978,1.2333026081885647,1.00893,1.26136,0.3845742886111111
killua-zoldyck,cmd:1+2,12,0.7368007993753869,1.0561059576929768,0.9999871735672874,1.1939741419116514,0.75,0.89545,0.42461866228641926
killua-zoldyck,cmd:1+3,14,0.8686962161804863,1.0785145647512775,0.9999743469700564,1.0183675694395453,0.75,0.76379,0.10404483973125352
killua-zoldyck,cmd:1+4,9,0.7162010926386783,1.6328763492320606,0.9282234054321843,1.0454718169968593,0.92821,1.04545,0.510122404107052
killua-zoldyck,cmd:2+3,8,0.916203166065644,1.3587377111611574,0.9235265897905154,1.2313747090492349,0.75,1.0,0.5716173357459293
killua-zoldyck,cmd:2+4,7,0.6880904234449039,1.1012812000120724,0.9374972945154416,1.0454473308290568,0.9375,1.04545,0.30362345141761604
killua-zoldyck,crouchBlock,8,0.836569200127203,1.0620198503690563,0.9999871735672874,1.3106433738648606,0.75,0.98295,0.5251768537885388
killua-zoldyck,getupStand,7,0.6302901264395586,1.1719114923089313,0.7000836173024879,2.0091529477346906,0.75,1.075,1.3934788718709554
killua-zoldyck,idle,4,0.9894745262965418,1.0324906859271787,0.9999855708184233,1.0000048097271923,1.0,1.0,0.019508840737883924
killua-zoldyck,jableft,4,0.8830084375909224,1.3270487828532636,0.8834379185391156,1.0637006619574996,0.9375,1.12879,0.4084363511728425
killua-zoldyck,jabright,8,0.7277496396304144,2.427843375107323,0.7048275955586392,1.0914013609746946,0.75,1.16346,1.3586084295057548
killua-zoldyck,juggle,2,0.7901333752264514,1.2098666247735483,0.7028709083788033,1.2971290916211968,0.75,1.1631,0.6295990664853259
killua-zoldyck,jump,5,0.8838971872116873,1.0508269094402636,0.9245274799475068,1.0094150062893765,0.81667,0.89167,0.18263420772548075
killua-zoldyck,knockdown,4,0.9999848997342352,1.0000050334219215,0.8253026095435949,1.1788629088673606,0.75,0.75,0.17887196902681943
killua-zoldyck,sidestepLeft,6,0.8332524916031373,1.1360246002910304,0.9292979388363255,1.0404023993467209,1.04545,1.17045,0.23325056620179213
killua-zoldyck,sidestepRight,6,0.8332524916031373,1.1360246002910304,0.9292979388363255,1.0404023993467209,1.04545,1.17045,0.23325056620179213
killua-zoldyck,sprint,10,0.6900054362051262,1.0000251676163248,0.5112113513136346,2.0907990165697328,0.75,1.225,1.5142957548466571
killua-zoldyck,walkForward,8,0.8374150050588282,1.2111144002085386,0.8887536100571946,1.062885780621779,0.90584,1.08333,0.32666003006792854
kinnikuman,backflip,8,0.6061494360496104,1.7934558707019488,0.8061340557979856,1.4514042561992018,0.75,1.35,1.227477778620371
kinnikuman,chargeKi,3,0.6357393744540876,1.0003252244048395,0.73767319964615,1.0000047306151219,0.75,1.01667,0.6142181756813975
kinnikuman,cmd:1+2,13,0.6070652678488534,1.1604261442762975,0.4757697239030673,1.343186340772886,0.75,1.11349,0.9417361153876206
kinnikuman,cmd:1+3,9,0.8975554772807327,1.1797182106375483,0.8732459740462789,1.0751983661663538,0.8596,1.05833,0.3339499523362501
kinnikuman,cmd:1+4,5,0.9544200742783975,1.1898239869535028,0.9183726353977716,1.1978197366251269,0.75,0.97821,0.42581912879722855
kinnikuman,cmd:2+3,5,0.9184656645255282,1.09646712138269,0.7826842658867594,1.2859296031196288,0.75,0.96429,0.4509548759492428
kinnikuman,cmd:2+4,11,0.8429387934938255,1.347167317365709,0.8357655431875795,1.3883264645511888,0.75,1.24583,0.8445418549706142
kinnikuman,cmd:3+4,14,0.6176874914931265,1.647495576425752,0.9998204437604208,1.5200589970501475,0.75,1.14009,1.1036013429055986
kinnikuman,crouchBlock,8,0.8872383838207936,1.3759581588258003,0.8599952770701755,1.1632525913309113,0.82353,1.11349,0.5338074866263915
kinnikuman,getupStand,7,0.8395836583905015,1.349833654615644,0.804470996338408,1.2019811138947776,0.75,1.01236,0.5430613066641639
kinnikuman,idle,4,0.9447110810410809,1.009233445793904,0.9533843886454713,1.0370296481572459,0.91935,1.0,0.12011396272988017
kinnikuman,jableft,5,0.8619562059219736,1.2695369661110965,0.9825812968768811,1.1064278573634323,0.90714,1.01667,0.32291503703009017
kinnikuman,jabright,5,0.9647586076299701,1.044369777277119,0.721693340326229,1.1394658910909448,0.75,1.03448,0.4471685260400424
kinnikuman,juggle,2,0.7397235283824586,1.2602764716175414,0.6968161461675344,1.3031838538324656,0.75,1.27778,0.7232397368029904
kinnikuman,jump,4,0.8983914419854366,1.0556980779720688,0.8341065463938592,1.1519132452795289,0.93265,1.28788,0.4044735884148788
kinnikuman,knockdown,4,0.999982384308949,1.349809876363014,0.887962391780647,1.103784220714301,0.75,1.01236,0.4531035340371614
kinnikuman,sidestepLeft,2,0.9687663573271589,1.0312336426728412,0.9755745901321655,1.0244254098678345,0.90789,0.95335,0.06589559547153925
kinnikuman,sidestepRight,2,0.9687663573271589,1.0312336426728412,0.9755745901321655,1.0244254098678345,0.90789,0.95335,0.06589559547153925
kinnikuman,sprint,10,0.5693269380791087,1.703712837650801,0.391431171679929,1.9733320887685808,0.75,1.27778,1.6594497913590613
kinnikuman,walkForward,8,0.9099321459592876,1.3129455877673526,0.7671708018987177,1.0626439809750186,0.78084,1.08154,0.5709465507616939
kiro,backflip,4,0.8858163032743295,1.402859024032009,0.49464857924412436,1.1607569921286216,0.83647,1.25,0.9538318351750809
kiro,chargeKi,4,0.9392035243610223,1.0552865415335464,0.9739069845498249,1.0380274419582827,1.10248,1.17507,0.11080032734166938
kiro,cmd:1+2,5,0.7924934721761291,1.1587090876074664,0.9173947034105344,1.1898514609596402,0.76084,1.17121,0.5195403776539629
kiro,cmd:1+3,4,0.6589753740035827,1.0775916817843951,0.7660890078583077,1.0357165712974263,0.83485,1.12857,0.5853857677395427
kiro,cmd:1+4,7,0.8774441047773182,1.1907930228376191,0.7247978920327905,1.0724424842280231,0.75,1.09231,0.5608329216697809
kiro,cmd:2+3,6,0.8519202028562486,1.4973516964643465,0.8325174299513276,1.258071335951741,0.85227,1.28788,0.774287353830349
kiro,cmd:2+4,4,0.9966320852672589,1.5147362909452349,0.9635902276376919,1.2295671574095637,0.94524,1.28869,0.7101339319767046
kiro,cmd:3+4,9,0.9388092802263068,1.5299877096736538,0.8235912490795645,1.1040334457233656,0.81771,1.09615,0.6336213767246277
kiro,cmd:D+3,3,0.9288537731290811,1.0898059481025064,0.9492536993006617,1.167293727424471,0.85079,1.04608,0.3188222962859748
kiro,cmd:FC+1,4,0.8457416276947108,1.1421715769762781,0.8145264149870425,1.07705149764812,0.96457,1.27564,0.43356360839613106
kiro,cmd:FC+2,2,0.7103400665652659,1.289659933434734,0.8291025349463137,1.1708974650536863,0.76084,1.27564,0.6020934251145268
kiro,cmd:FC+3,2,0.9202678027997565,1.0797321972002434,0.9228098502258498,1.07719014977415,0.89614,1.04608,0.1999994680942962
kiro,cmd:FC+3+4,7,0.8492501282828754,1.4926587209031115,0.7511784654514623,1.1351547265790587,0.85227,1.28788,0.7622217670904046
kiro,cmd:FC+4,2,0.9202678027997565,1.0797321972002434,0.9228098502258498,1.07719014977415,0.89614,1.04608,0.1999994680942962
kiro,cmd:O+2,6,0.8121889612679108,1.8319278187839938,0.8773862659903728,1.2416260145081737,0.78333,1.19643,0.9473327057785699
kiro,cmd:WR+4,3,0.8297505174080378,1.1219244613915758,0.923091949583339,1.0118316662449,1.0,1.09615,0.2271327399718383
kiro,cmd:WS+4,2,0.9915031004971044,1.0084968995028956,0.9691067227409783,1.0308932772590216,0.91295,0.92857,0.04380141696075901
kiro,cmd:d+1,3,0.9940657365939279,1.1035431452989073,0.9815186218656744,1.0315418749757779,0.97453,1.02421,0.11850776215512226
kiro,cmd:d/f+2,5,0.6860860231632757,1.1219244613915758,0.7616099478737034,1.0296610913175492,0.83485,1.12857,0.5735984382283312
kiro,cmd:f+1,5,0.7641263984484022,1.219896402469311,0.9227074153223517,1.1551336119673958,0.93864,1.17507,0.4148727728983545
kiro,cmd:qcf+4,4,0.823498804155332,1.2123080714950794,0.9813739512840766,1.1411843818713576,0.88445,1.02857,0.34062922476840524
kiro,getupRollUp,6,0.73306421981407,1.8000221464990918,0.3555044705068609,1.2870991038642676,0.75,1.35,1.4245088173925942
kiro,getupStand,7,0.733071599345665,1.8000402667673336,0.2858116396347281,1.1335423197492165,0.75,1.35,1.4942125204256722
kiro,hitHeavy,5,1.0,1.0943098024411728,0.41141848145968213,1.5748793407886992,0.75,0.96534,0.7528374000050215
kiro,idle,4,0.9848839460115789,1.0411952065039505,0.9645643173619348,1.0068033798997653,0.95806,1.0,0.08112280654043545
kiro,jableft,5,0.7641263984484022,1.219896402469311,0.9227074153223517,1.1551336119673958,0.93864,1.17507,0.4148727728983545
kiro,jabright,5,0.964086286957033,1.4192729623870515,0.9693662918505163,1.4053391532634307,0.88445,1.2822,0.8557779306956615
kiro,juggle,2,0.9549685522498901,1.0450314477501101,0.7767354253529369,1.2232645746470632,0.75,0.96534,0.35795344329712925
kiro,jump,2,0.9722461322400162,1.0277538677599838,0.9722430899994154,1.0277569100005843,1.07994,1.14161,0.07524423065657489
kiro,kickleft,5,0.7123670457855966,1.4624814949137022,0.8452418264804404,1.2139904797351566,0.91295,1.19231,0.6311593766833778
kiro,kickright,4,0.8508266755879127,1.1821182118211824,0.8539583254832511,1.1450217918283785,0.84034,1.09615,0.3832176016094583
kiro,knockdown,4,0.999994966780753,1.7999949667807529,0.8647650355144744,1.6993032570362911,0.75,1.35,1.479300237104743
kiro,sprint,2,0.9451593511360753,1.0548406488639244,0.9223838728307803,1.0776161271692197,0.80662,0.94237,0.17839551648757457
kiro,walkForward,10,0.8698722979239495,1.1920305563025118,0.9022287813720147,1.190778189940569,0.97917,1.29231,0.462566523722076
kiro,win,3,0.9581575591091926,1.006103628540595,0.9794724955638007,1.1892701587813703,0.81771,0.99286,0.3019506233158547
kurama,backflip,8,0.7355130109255154,1.6168053549266546,0.6317795084302122,1.4493139199277638,0.75,1.29688,1.0928371328837567
kurama,chargeKi,6,0.9110501367280898,1.1046051134912787,0.8327722603658524,1.024026987493089,0.85846,1.05556,0.3285408077289148
kurama,cmd:1+2,8,0.6569807539656721,1.2926464273166163,0.9693636881189668,1.3617049229556502,0.75,1.04688,0.7159564705762469
kurama,cmd:1+3,11,0.8653209494324046,1.1872610939112487,0.8511248924426537,1.076176834770929,0.78022,0.98649,0.3643667639040955
kurama,cmd:2+3,19,0.8218769669062843,1.950210355451022,0.9031729298920347,1.2712049951346092,0.75,1.05556,0.9941112084052224
kurama,crouchBlock,8,0.7484881578049281,1.0717288922257866,0.9565961822875529,1.086812936330819,0.86793,0.98611,0.2968100416478622
kurama,getupStand,8,0.5987959751745383,1.1859493524339724,0.8392207143089979,1.2928768304122797,0.75,0.88947,0.6033342453075567
kurama,idle,2,0.9795752035114939,1.020424796488506,1.0,1.0,1.0,1.0,0.012254877893103687
kurama,jableft,6,0.7225919896234836,1.2305732824759226,0.9736818057205517,1.029410774491744,0.97368,1.02941,0.22372058071765383
kurama,jabright,12,0.7723693477954643,1.1059233694886603,0.8680922569667155,1.1537898826909518,0.78766,1.04688,0.41997827401367327
kurama,juggle,2,0.926728008489895,1.073271991510105,0.8538739550263097,1.1461260449736903,0.75,1.00372,0.31694923987975326
kurama,jump,5,0.8635450024893816,1.1153659391115673,0.8714389468469379,1.1945033644527174,0.87141,1.19444,0.4378913629590884
kurama,knockdown,4,1.0,1.0000302012916085,0.9654902287595317,1.0061335888995373,0.75,0.75,0.03452789201543336
kurama,sidestepLeft,8,0.8059230821964763,1.2836515390416123,0.9115589998787992,1.1279715011561615,0.9224,1.14141,0.4076674245811289
kurama,sidestepRight,8,0.8059230821964763,1.2836515390416123,0.9115589998787992,1.1279715011561615,0.9224,1.14141,0.4076674245811289
kurama,sprint,10,0.9999748326370363,1.1581013741380177,0.41068978127296885,1.7112339738367568,0.75,1.13667,0.9994297983195675
kurama,walkForward,8,0.6555075143544329,1.1646540338389246,0.8293710422523223,1.138373895952958,0.75,1.02941,0.5170294491350179
lenalee-lee,backflip,8,0.6905210342908124,2.7268325415767523,0.7317093385154604,1.216800909053237,0.80677,1.35,1.5760051864305913
lenalee-lee,chargeKi,6,0.9052903674144113,1.1326566604720216,0.9053158711964165,1.0327374419757904,0.80357,0.91667,0.2308281250867964
lenalee-lee,cmd:1+2,7,0.6992462657458184,1.8201018745841269,0.9279906423874559,1.7746459281740012,0.75,1.35,1.5667070529244773
lenalee-lee,cmd:1+3,9,0.6391284385907655,1.755192804473971,0.9279906423874559,1.774905159332322,0.75,1.35,1.5280208420167047
lenalee-lee,cmd:1+4,9,0.6135781268865963,1.3517219173855297,0.7078178189928396,1.2437551355792933,0.75,1.01923,0.6586503048752027
lenalee-lee,cmd:2+3,4,0.856285759591564,1.776623592687042,0.8497534002087533,1.1181766754045592,1.02597,1.35,0.7782357554034718
lenalee-lee,cmd:2+4,10,0.7548082598965808,1.3323503871006672,0.5119128532191238,1.742209394348494,0.75,1.35,1.2416196266088944
lenalee-lee,cmd:3+4,5,0.8557933689123602,1.5739318543863237,0.5094752754174205,1.2857378438423306,0.75,1.35,1.1348838372143737
lenalee-lee,crouchBlock,8,0.519427652715262,1.2337121769578294,0.48226581253307527,1.2158889899217304,0.75,1.0,0.9310775958377675
lenalee-lee,getupStand,8,0.8045295425690403,1.3969759016397452,0.6680024962218329,1.5218757753701098,0.75,1.07792,0.9240213163539569
lenalee-lee,idle,6,0.9515102538217851,1.079482287210284,0.9909753380911589,1.0284231957349432,0.98214,1.01923,0.0946575680611137
lenalee-lee,jableft,4,0.856285759591564,1.776623592687042,0.8497534002087533,1.1181766754045592,1.02597,1.35,0.7782357554034718
lenalee-lee,juggle,2,0.7037265158941527,1.2962734841058474,0.9940062195955974,1.0059937804044028,0.75,0.84615,0.2318328708679112
lenalee-lee,jump,5,0.8075813960981425,1.435535579076249,0.9433613958640056,1.1248638275954803,0.99542,1.18681,0.48188017504122965
lenalee-lee,kickleft,6,0.7892760700328504,1.637591740206591,0.8497584781634381,1.11818335740252,1.02597,1.35,0.6948115659605165
lenalee-lee,kickright,8,0.6776962496437414,1.3418909932213052,0.8762873887276942,1.2751826797412484,0.76923,1.11923,0.6553172756740315
lenalee-lee,knockdown,4,0.9720218306534273,1.2050647898762912,0.8369326130063915,1.4554874688546517,0.75,0.92982,0.6684363427804265
lenalee-lee,sprint,10,0.6124671886285791,1.2397476261303093,0.4207120371271866,1.2144809009184436,0.75,0.92982,0.9017176496956658
lenalee-lee,walkForward,8,0.8740480633138905,1.2888157540318037,0.8710029223028951,1.2905130599825263,0.75,1.0303,0.6039525124016085
majin-buu,backflip,8,0.7052422453921895,2.0743340245653212,0.8489599642747252,1.293652500905385,0.75,1.35,1.2382529156445776
majin-buu,chargeKi,10,0.8293421946794516,1.2501667736927748,0.9633816752631629,1.079365661044589,1.01154,1.13333,0.2903607252602538
majin-buu,cmd:1+2,10,0.7240287122589351,1.3051387018439138,0.36743604428168364,1.105728561896105,0.77857,1.0122,0.9324621768246646
majin-buu,cmd:2+4,8,0.7660960493121557,1.6531678942468129,0.8974963276645943,1.2364684727823207,0.86561,1.19231,0.7917192093304085
majin-buu,cmd:3+4,8,0.8567203973369303,1.2911326697942922,0.9061797556672153,1.0805105797868195,0.81155,0.96757,0.34650984620936
majin-buu,crouchBlock,8,0.6162097735399286,1.2469179727109387,0.6454508509167712,1.6626056415322137,0.75,1.35,1.1928797774082565
majin-buu,getupStand,8,0.7279768396821489,1.5662014163579796,0.7400695205677034,1.7991836381468875,0.75,1.2,1.3639044879616753
majin-buu,idle,4,1.0,1.0222291329023458,0.9999951902034064,1.0,1.0,1.0,0.013342289538001073
majin-buu,jableft,6,0.6892471026723808,1.2664411969555314,0.9625264492124013,1.0654253851107547,0.90584,1.00263,0.3002721235073262
