character,name,frame,path,reasons,keys
kurama,kurama,34,/characters/kurama/frames/frame-034.png,touches-edge,getupStand|knockdown|sprint
kurama,kurama,35,/characters/kurama/frames/frame-035.png,touches-edge,getupStand|knockdown|sprint
kurama,kurama,36,/characters/kurama/frames/frame-036.png,touches-edge,sprint
kurama,kurama,38,/characters/kurama/frames/frame-038.png,touches-edge,sprint
kurama,kurama,43,/characters/kurama/frames/frame-043.png,touches-edge,backflip
kurama,kurama,45,/characters/kurama/frames/frame-045.png,touches-edge,backflip
kurama,kurama,46,/characters/kurama/frames/frame-046.png,touches-edge,backflip
kurama,kurama,47,/characters/kurama/frames/frame-047.png,touches-edge,backflip
kurama,kurama,48,/characters/kurama/frames/frame-048.png,touches-edge,backflip
kurama,kurama,53,/characters/kurama/frames/frame-053.png,touches-edge,getupStand
kurama,kurama,54,/characters/kurama/frames/frame-054.png,touches-edge,getupStand
kurama,kurama,55,/characters/kurama/frames/frame-055.png,touches-edge,getupStand
kurama,kurama,56,/characters/kurama/frames/frame-056.png,touches-edge,getupStand
kurama,kurama,61,/characters/kurama/frames/frame-061.png,touches-edge,chargeKi
kurama,kurama,62,/characters/kurama/frames/frame-062.png,touches-edge,chargeKi
kurama,kurama,63,/characters/kurama/frames/frame-063.png,touches-edge,chargeKi
kurama,kurama,64,/characters/kurama/frames/frame-064.png,touches-edge,chargeKi
kurama,kurama,65,/characters/kurama/frames/frame-065.png,touches-edge,chargeKi
kurama,kurama,66,/characters/kurama/frames/frame-066.png,touches-edge,chargeKi
kurama,kurama,83,/characters/kurama/frames/frame-083.png,touches-edge,cmd:1+2
kurama,kurama,84,/characters/kurama/frames/frame-084.png,touches-edge,cmd:1+2
kurama,kurama,85,/characters/kurama/frames/frame-085.png,touches-edge,cmd:1+2
kurama,kurama,86,/characters/kurama/frames/frame-086.png,touches-edge,cmd:1+2
kurama,kurama,87,/characters/kurama/frames/frame-087.png,touches-edge,cmd:1+2
kurama,kurama,88,/characters/kurama/frames/frame-088.png,touches-edge,cmd:1+2|jabright
kurama,kurama,89,/characters/kurama/frames/frame-089.png,touches-edge,cmd:1+2|jabright
kurama,kurama,92,/characters/kurama/frames/frame-092.png,touches-edge,crouchBlock|jabright
kurama,kurama,93,/characters/kurama/frames/frame-093.png,touches-edge,crouchBlock|jabright
kurama,kurama,94,/characters/kurama/frames/frame-094.png,touches-edge,jabright
kurama,kurama,95,/characters/kurama/frames/frame-095.png,touches-edge,crouchBlock|jabright
kurama,kurama,96,/characters/kurama/frames/frame-096.png,touches-edge,crouchBlock|jabright
kurama,kurama,97,/characters/kurama/frames/frame-097.png,touches-edge,crouchBlock|jabright
kurama,kurama,98,/characters/kurama/frames/frame-098.png,touches-edge,crouchBlock|jabright
kurama,kurama,99,/characters/kurama/frames/frame-099.png,touches-edge,jabright|win
kurama,kurama,108,/characters/kurama/frames/frame-108.png,touches-edge,cmd:1+3
kurama,kurama,109,/characters/kurama/frames/frame-109.png,touches-edge,cmd:1+3
kurama,kurama,110,/characters/kurama/frames/frame-110.png,touches-edge,cmd:1+3
kurama,kurama,111,/characters/kurama/frames/frame-111.png,touches-edge,cmd:1+3
kurama,kurama,112,/characters/kurama/frames/frame-112.png,touches-edge,cmd:1+3
kurama,kurama,113,/characters/kurama/frames/frame-113.png,touches-edge,cmd:1+3
kurama,kurama,114,/characters/kurama/frames/frame-114.png,touches-edge,cmd:1+3
kurama,kurama,115,/characters/kurama/frames/frame-115.png,touches-edge,cmd:1+3
kurama,kurama,116,/characters/kurama/frames/frame-116.png,touches-edge,cmd:1+3
kurama,kurama,117,/characters/kurama/frames/frame-117.png,touches-edge,cmd:1+3
kurama,kurama,118,/characters/kurama/frames/frame-118.png,touches-edge,cmd:1+3
kurama,kurama,121,/characters/kurama/frames/frame-121.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,122,/characters/kurama/frames/frame-122.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,123,/characters/kurama/frames/frame-123.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,124,/characters/kurama/frames/frame-124.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,125,/characters/kurama/frames/frame-125.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,126,/characters/kurama/frames/frame-126.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,127,/characters/kurama/frames/frame-127.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,128,/characters/kurama/frames/frame-128.png,touches-edge,sidestepLeft|sidestepRight
kurama,kurama,129,/characters/kurama/frames/frame-129.png,touches-edge,jableft
kurama,kurama,130,/characters/kurama/frames/frame-130.png,touches-edge,jableft
kurama,kurama,131,/characters/kurama/frames/frame-131.png,touches-edge,jableft
kurama,kurama,132,/characters/kurama/frames/frame-132.png,touches-edge,jableft
kurama,kurama,133,/characters/kurama/frames/frame-133.png,touches-edge,jableft
kurama,kurama,134,/characters/kurama/frames/frame-134.png,touches-edge,jableft
kurama,kurama,162,/characters/kurama/frames/frame-162.png,touches-edge,cmd:2+3
kurama,kurama,163,/characters/kurama/frames/frame-163.png,touches-edge,cmd:2+3
kurama,kurama,164,/characters/kurama/frames/frame-164.png,touches-edge,cmd:2+3
kurama,kurama,165,/characters/kurama/frames/frame-165.png,touches-edge,cmd:2+3
kurama,kurama,166,/characters/kurama/frames/frame-166.png,touches-edge,cmd:2+3
kurama,kurama,167,/characters/kurama/frames/frame-167.png,touches-edge,cmd:2+3
kurama,kurama,168,/characters/kurama/frames/frame-168.png,touches-edge,cmd:2+3
kurama,kurama,169,/characters/kurama/frames/frame-169.png,touches-edge,cmd:2+3
kurama,kurama,170,/characters/kurama/frames/frame-170.png,touches-edge,cmd:2+3
kurama,kurama,171,/characters/kurama/frames/frame-171.png,touches-edge,cmd:2+3
kurama,kurama,172,/characters/kurama/frames/frame-172.png,touches-edge,cmd:2+3
kurama,kurama,173,/characters/kurama/frames/frame-173.png,touches-edge,cmd:2+3
kurama,kurama,174,/characters/kurama/frames/frame-174.png,touches-edge,cmd:2+3
kurama,kurama,175,/characters/kurama/frames/frame-175.png,touches-edge,cmd:2+3
kurama,kurama,176,/characters/kurama/frames/frame-176.png,touches-edge,cmd:2+3
kurama,kurama,177,/characters/kurama/frames/frame-177.png,touches-edge,cmd:2+3
kurama,kurama,178,/characters/kurama/frames/frame-178.png,touches-edge,cmd:2+3
kurama,kurama,179,/characters/kurama/frames/frame-179.png,touches-edge,cmd:2+3
kurama,kurama,180,/characters/kurama/frames/frame-180.png,touches-edge,cmd:2+3
lenalee-lee,lenalee-lee,38,/characters/lenalee-lee/frames/frame-038.png,touches-edge,sprint
lenalee-lee,lenalee-lee,236,/characters/lenalee-lee/frames/frame-236.png,touches-edge,cmd:WS+4
lenalee-lee,lenalee-lee,237,/characters/lenalee-lee/frames/frame-237.png,touches-edge,cmd:WS+4
lenalee-lee,lenalee-lee,240,/characters/lenalee-lee/frames/frame-240.png,touches-edge,cmd:WS+4
lenalee-lee,lenalee-lee,241,/characters/lenalee-lee/frames/frame-241.png,touches-edge,cmd:WS+4
lenalee-lee,lenalee-lee,243,/characters/lenalee-lee/frames/frame-243.png,touches-edge,cmd:WS+4
lenalee-lee,lenalee-lee,244,/characters/lenalee-lee/frames/frame-244.png,touches-edge,cmd:WS+4
majin-buu,majin-buu,0,/characters/majin-buu/frames/frame-000.png,touches-edge,idle
majin-buu,majin-buu,1,/characters/majin-buu/frames/frame-001.png,touches-edge,idle
majin-buu,majin-buu,2,/characters/majin-buu/frames/frame-002.png,touches-edge,idle
majin-buu,majin-buu,3,/characters/majin-buu/frames/frame-003.png,touches-edge,idle
majin-buu,majin-buu,4,/characters/majin-buu/frames/frame-004.png,touches-edge,walkForward
majin-buu,majin-buu,5,/characters/majin-buu/frames/frame-005.png,touches-edge,walkForward
majin-buu,majin-buu,6,/characters/majin-buu/frames/frame-006.png,touches-edge,walkForward
majin-buu,majin-buu,7,/characters/majin-buu/frames/frame-007.png,touches-edge,walkForward
majin-buu,majin-buu,13,/characters/majin-buu/frames/frame-013.png,touches-edge,jump
majin-buu,majin-buu,14,/characters/majin-buu/frames/frame-014.png,touches-edge,jump
majin-buu,majin-buu,15,/characters/majin-buu/frames/frame-015.png,touches-edge,block|walkBack
majin-buu,majin-buu,18,/characters/majin-buu/frames/frame-018.png,touches-edge,crouch
majin-buu,majin-buu,21,/characters/majin-buu/frames/frame-021.png,touches-edge,hitLight
majin-buu,majin-buu,23,/characters/majin-buu/frames/frame-023.png,touches-edge,juggle
majin-buu,majin-buu,24,/characters/majin-buu/frames/frame-024.png,touches-edge,juggle
majin-buu,majin-buu,25,/characters/majin-buu/frames/frame-025.png,touches-edge,lose
majin-buu,majin-buu,26,/characters/majin-buu/frames/frame-026.png,touches-edge,getupStand|knockdown
majin-buu,majin-buu,27,/characters/majin-buu/frames/frame-027.png,touches-edge,getupStand|knockdown
majin-buu,majin-buu,28,/characters/majin-buu/frames/frame-028.png,touches-edge,getupStand|knockdown
majin-buu,majin-buu,29,/characters/majin-buu/frames/frame-029.png,touches-edge,getupStand|knockdown
majin-buu,majin-buu,31,/characters/majin-buu/frames/frame-031.png,touches-edge,sprint
majin-buu,majin-buu,33,/characters/majin-buu/frames/frame-033.png,touches-edge,sprint
majin-buu,majin-buu,34,/characters/majin-buu/frames/frame-034.png,touches-edge,sprint
majin-buu,majin-buu,35,/characters/majin-buu/frames/frame-035.png,touches-edge,sprint
majin-buu,majin-buu,36,/characters/majin-buu/frames/frame-036.png,touches-edge,sprint
majin-buu,majin-buu,37,/characters/majin-buu/frames/frame-037.png,touches-edge,sprint
majin-buu,majin-buu,38,/characters/majin-buu/frames/frame-038.png,touches-edge,sprint
majin-buu,majin-buu,39,/characters/majin-buu/frames/frame-039.png,touches-edge,sprint
majin-buu,majin-buu,40,/characters/majin-buu/frames/frame-040.png,touches-edge,backflip
majin-buu,majin-buu,41,/characters/majin-buu/frames/frame-041.png,touches-edge,backflip
majin-buu,majin-buu,42,/characters/majin-buu/frames/frame-042.png,touches-edge,backflip
majin-buu,majin-buu,43,/characters/majin-buu/frames/frame-043.png,touches-edge,backflip
majin-buu,majin-buu,45,/characters/majin-buu/frames/frame-045.png,touches-edge,backflip
majin-buu,majin-buu,46,/characters/majin-buu/frames/frame-046.png,touches-edge,backflip
majin-buu,majin-buu,47,/characters/majin-buu/frames/frame-047.png,touches-edge,backflip
majin-buu,majin-buu,48,/characters/majin-buu/frames/frame-048.png,touches-edge,backflip|getupStand
majin-buu,majin-buu,49,/characters/majin-buu/frames/frame-049.png,touches-edge,getupStand
majin-buu,majin-buu,50,/characters/majin-buu/frames/frame-050.png,touches-edge,getupStand
majin-buu,majin-buu,51,/characters/majin-buu/frames/frame-051.png,touches-edge,getupStand
majin-buu,majin-buu,53,/characters/majin-buu/frames/frame-053.png,touches-edge,chargeKi
majin-buu,majin-buu,54,/characters/majin-buu/frames/frame-054.png,touches-edge,chargeKi
majin-buu,majin-buu,55,/characters/majin-buu/frames/frame-055.png,touches-edge,chargeKi
majin-buu,majin-buu,56,/characters/majin-buu/frames/frame-056.png,touches-edge,chargeKi
majin-buu,majin-buu,57,/characters/majin-buu/frames/frame-057.png,touches-edge,chargeKi
majin-buu,majin-buu,58,/characters/majin-buu/frames/frame-058.png,touches-edge,chargeKi
majin-buu,majin-buu,59,/characters/majin-buu/frames/frame-059.png,touches-edge,chargeKi
majin-buu,majin-buu,60,/characters/majin-buu/frames/frame-060.png,touches-edge,chargeKi
majin-buu,majin-buu,61,/characters/majin-buu/frames/frame-061.png,touches-edge,chargeKi
majin-buu,majin-buu,62,/characters/majin-buu/frames/frame-062.png,touches-edge,chargeKi
majin-buu,majin-buu,64,/characters/majin-buu/frames/frame-064.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,65,/characters/majin-buu/frames/frame-065.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,66,/characters/majin-buu/frames/frame-066.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,67,/characters/majin-buu/frames/frame-067.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,68,/characters/majin-buu/frames/frame-068.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,69,/characters/majin-buu/frames/frame-069.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,70,/characters/majin-buu/frames/frame-070.png,touches-edge,sidestepLeft|sidestepRight
majin-buu,majin-buu,76,/characters/majin-buu/frames/frame-076.png,touches-edge,jableft
majin-buu,majin-buu,77,/characters/majin-buu/frames/frame-077.png,touches-edge,jableft
majin-buu,majin-buu,78,/characters/majin-buu/frames/frame-078.png,touches-edge,jableft
majin-buu,majin-buu,79,/characters/majin-buu/frames/frame-079.png,touches-edge,jableft
majin-buu,majin-buu,80,/characters/majin-buu/frames/frame-080.png,touches-edge,jableft
majin-buu,majin-buu,81,/characters/majin-buu/frames/frame-081.png,touches-edge,jableft
majin-buu,majin-buu,91,/characters/majin-buu/frames/frame-091.png,touches-edge,jabright
majin-buu,majin-buu,92,/characters/majin-buu/frames/frame-092.png,touches-edge,crouchBlock
majin-buu,majin-buu,93,/characters/majin-buu/frames/frame-093.png,touches-edge,crouchBlock
majin-buu,majin-buu,94,/characters/majin-buu/frames/frame-094.png,touches-edge,jabright
majin-buu,majin-buu,95,/characters/majin-buu/frames/frame-095.png,touches-edge,crouchBlock
majin-buu,majin-buu,97,/characters/majin-buu/frames/frame-097.png,touches-edge,crouchBlock
majin-buu,majin-buu,99,/characters/majin-buu/frames/frame-099.png,touches-edge,crouchBlock
majin-buu,majin-buu,100,/characters/majin-buu/frames/frame-100.png,touches-edge,crouchBlock
majin-buu,majin-buu,102,/characters/majin-buu/frames/frame-102.png,touches-edge,crouchBlock
majin-buu,majin-buu,104,/characters/majin-buu/frames/frame-104.png,touches-edge,cmd:1+2|crouchBlock
majin-buu,majin-buu,105,/characters/majin-buu/frames/frame-105.png,touches-edge,cmd:1+2
majin-buu,majin-buu,106,/characters/majin-buu/frames/frame-106.png,touches-edge,cmd:1+2
majin-buu,majin-buu,107,/characters/majin-buu/frames/frame-107.png,touches-edge,cmd:1+2
majin-buu,majin-buu,108,/characters/majin-buu/frames/frame-108.png,touches-edge,cmd:1+2
majin-buu,majin-buu,109,/characters/majin-buu/frames/frame-109.png,touches-edge,cmd:1+2
majin-buu,majin-buu,110,/characters/majin-buu/frames/frame-110.png,touches-edge,cmd:1+2
majin-buu,majin-buu,111,/characters/majin-buu/frames/frame-111.png,touches-edge,cmd:1+2
majin-buu,majin-buu,112,/characters/majin-buu/frames/frame-112.png,touches-edge,cmd:1+2
majin-buu,majin-buu,113,/characters/majin-buu/frames/frame-113.png,touches-edge,cmd:1+2
majin-buu,majin-buu,118,/characters/majin-buu/frames/frame-118.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,119,/characters/majin-buu/frames/frame-119.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,120,/characters/majin-buu/frames/frame-120.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,121,/characters/majin-buu/frames/frame-121.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,122,/characters/majin-buu/frames/frame-122.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,123,/characters/majin-buu/frames/frame-123.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,124,/characters/majin-buu/frames/frame-124.png,touches-edge,cmd:2+4|kickright
majin-buu,majin-buu,125,/characters/majin-buu/frames/frame-125.png,touches-edge,cmd:2+4|kickright|win
majin-buu,majin-buu,137,/characters/majin-buu/frames/frame-137.png,touches-edge,cmd:3+4
majin-buu,majin-buu,138,/characters/majin-buu/frames/frame-138.png,touches-edge,cmd:3+4
majin-buu,majin-buu,139,/characters/majin-buu/frames/frame-139.png,touches-edge,cmd:3+4
majin-buu,majin-buu,140,/characters/majin-buu/frames/frame-140.png,touches-edge,cmd:3+4
majin-buu,majin-buu,141,/characters/majin-buu/frames/frame-141.png,touches-edge,cmd:3+4
majin-buu,majin-buu,142,/characters/majin-buu/frames/frame-142.png,touches-edge,cmd:3+4
majin-buu,majin-buu,143,/characters/majin-buu/frames/frame-143.png,touches-edge,cmd:3+4
majin-buu,majin-buu,144,/characters/majin-buu/frames/frame-144.png,touches-edge,cmd:3+4
majin-buu,majin-buu,146,/characters/majin-buu/frames/frame-146.png,touches-edge,cmd:O+2
majin-buu,majin-buu,147,/characters/majin-buu/frames/frame-147.png,touches-edge,cmd:O+2
majin-buu,majin-buu,148,/characters/majin-buu/frames/frame-148.png,touches-edge,cmd:O+2
majin-buu,majin-buu,149,/characters/majin-buu/frames/frame-149.png,touches-edge,cmd:O+2
majin-buu,majin-buu,150,/characters/majin-buu/frames/frame-150.png,touches-edge,cmd:O+2
majin-buu,majin-buu,152,/characters/majin-buu/frames/frame-152.png,touches-edge,cmd:O+2
majin-buu,majin-buu,153,/characters/majin-buu/frames/frame-153.png,touches-edge,cmd:O+2
majin-buu,majin-buu,154,/characters/majin-buu/frames/frame-154.png,touches-edge,cmd:O+2
majin-buu,majin-buu,155,/characters/majin-buu/frames/frame-155.png,touches-edge,cmd:O+2
majin-buu,majin-buu,156,/characters/majin-buu/frames/frame-156.png,touches-edge,cmd:O+2
majin-buu,majin-buu,179,/characters/majin-buu/frames/frame-179.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,181,/characters/majin-buu/frames/frame-181.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,183,/characters/majin-buu/frames/frame-183.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,184,/characters/majin-buu/frames/frame-184.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,185,/characters/majin-buu/frames/frame-185.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,186,/characters/majin-buu/frames/frame-186.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,188,/characters/majin-buu/frames/frame-188.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,190,/characters/majin-buu/frames/frame-190.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,191,/characters/majin-buu/frames/frame-191.png,touches-edge,cmd:qcf+4
majin-buu,majin-buu,192,/characters/majin-buu/frames/frame-192.png,touches-edge,cmd:qcf+4
momotaro-tsurugi,momotaro-tsurugi,0,/characters/momotaro-tsurugi/frames/frame-000.png,touches-edge,idle
momotaro-tsurugi,momotaro-tsurugi,1,/characters/momotaro-tsurugi/frames/frame-001.png,touches-edge,idle
momotaro-tsurugi,momotaro-tsurugi,6,/characters/momotaro-tsurugi/frames/frame-006.png,touches-edge,walkForward
momotaro-tsurugi,momotaro-tsurugi,10,/characters/momotaro-tsurugi/frames/frame-010.png,touches-edge,walkForward
momotaro-tsurugi,momotaro-tsurugi,11,/characters/momotaro-tsurugi/frames/frame-011.png,touches-edge,walkForward
momotaro-tsurugi,momotaro-tsurugi,26,/characters/momotaro-tsurugi/frames/frame-026.png,touches-edge,hitLight
momotaro-tsurugi,momotaro-tsurugi,30,/characters/momotaro-tsurugi/frames/frame-030.png,touches-edge,lose|sprint
momotaro-tsurugi,momotaro-tsurugi,36,/characters/momotaro-tsurugi/frames/frame-036.png,touches-edge,getupStand|knockdown|sprint
momotaro-tsurugi,momotaro-tsurugi,38,/characters/momotaro-tsurugi/frames/frame-038.png,touches-edge,getupStand|knockdown|sprint
momotaro-tsurugi,momotaro-tsurugi,39,/characters/momotaro-tsurugi/frames/frame-039.png,touches-edge,sprint
momotaro-tsurugi,momotaro-tsurugi,43,/characters/momotaro-tsurugi/frames/frame-043.png,touches-edge,backflip
momotaro-tsurugi,momotaro-tsurugi,47,/characters/momotaro-tsurugi/frames/frame-047.png,touches-edge,backflip
momotaro-tsurugi,momotaro-tsurugi,48,/characters/momotaro-tsurugi/frames/frame-048.png,touches-edge,backflip
momotaro-tsurugi,momotaro-tsurugi,68,/characters/momotaro-tsurugi/frames/frame-068.png,touches-edge,sidestepRight
momotaro-tsurugi,momotaro-tsurugi,85,/characters/momotaro-tsurugi/frames/frame-085.png,touches-edge,cmd:1+2|jableft
momotaro-tsurugi,momotaro-tsurugi,86,/characters/momotaro-tsurugi/frames/frame-086.png,touches-edge,cmd:1+2|jableft
momotaro-tsurugi,momotaro-tsurugi,88,/characters/momotaro-tsurugi/frames/frame-088.png,touches-edge,cmd:1+3|jabright
momotaro-tsurugi,momotaro-tsurugi,89,/characters/momotaro-tsurugi/frames/frame-089.png,touches-edge,cmd:1+3|jabright
momotaro-tsurugi,momotaro-tsurugi,92,/characters/momotaro-tsurugi/frames/frame-092.png,touches-edge,cmd:1+3|crouchBlock|jabright|win
momotaro-tsurugi,momotaro-tsurugi,95,/characters/momotaro-tsurugi/frames/frame-095.png,touches-edge,crouchBlock
momotaro-tsurugi,momotaro-tsurugi,98,/characters/momotaro-tsurugi/frames/frame-098.png,touches-edge,crouchBlock
momotaro-tsurugi,momotaro-tsurugi,106,/characters/momotaro-tsurugi/frames/frame-106.png,touches-edge,cmd:1+4
momotaro-tsurugi,momotaro-tsurugi,107,/characters/momotaro-tsurugi/frames/frame-107.png,touches-edge,cmd:1+4
momotaro-tsurugi,momotaro-tsurugi,108,/characters/momotaro-tsurugi/frames/frame-108.png,touches-edge,cmd:1+4
momotaro-tsurugi,momotaro-tsurugi,127,/characters/momotaro-tsurugi/frames/frame-127.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,128,/characters/momotaro-tsurugi/frames/frame-128.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,129,/characters/momotaro-tsurugi/frames/frame-129.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,130,/characters/momotaro-tsurugi/frames/frame-130.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,131,/characters/momotaro-tsurugi/frames/frame-131.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,132,/characters/momotaro-tsurugi/frames/frame-132.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,133,/characters/momotaro-tsurugi/frames/frame-133.png,touches-edge,cmd:2+3
momotaro-tsurugi,momotaro-tsurugi,135,/characters/momotaro-tsurugi/frames/frame-135.png,touches-edge,cmd:2+4
momotaro-tsurugi,momotaro-tsurugi,136,/characters/momotaro-tsurugi/frames/frame-136.png,touches-edge,cmd:2+4
momotaro-tsurugi,momotaro-tsurugi,140,/characters/momotaro-tsurugi/frames/frame-140.png,touches-edge,cmd:2+4
momotaro-tsurugi,momotaro-tsurugi,149,/characters/momotaro-tsurugi/frames/frame-149.png,touches-edge,cmd:3+4
momotaro-tsurugi,momotaro-tsurugi,150,/characters/momotaro-tsurugi/frames/frame-150.png,touches-edge,cmd:3+4|sidestepLeft|sidestepRight
momotaro-tsurugi,momotaro-tsurugi,151,/characters/momotaro-tsurugi/frames/frame-151.png,touches-edge,cmd:3+4|sidestepLeft|sidestepRight
momotaro-tsurugi,momotaro-tsurugi,153,/characters/momotaro-tsurugi/frames/frame-153.png,touches-edge,cmd:3+4|sidestepLeft|sidestepRight
momotaro-tsurugi,momotaro-tsurugi,200,/characters/momotaro-tsurugi/frames/frame-200.png,touches-edge,cmd:f+1
momotaro-tsurugi,momotaro-tsurugi,201,/characters/momotaro-tsurugi/frames/frame-201.png,touches-edge,cmd:f+1
momotaro-tsurugi,momotaro-tsurugi,202,/characters/momotaro-tsurugi/frames/frame-202.png,touches-edge,cmd:f+1
momotaro-tsurugi,momotaro-tsurugi,203,/characters/momotaro-tsurugi/frames/frame-203.png,touches-edge,cmd:f+1
monkey-d-luffy,monkey-d-luffy,0,/characters/monkey-d-luffy/frames/frame-000.png,touches-edge,idle
monkey-d-luffy,monkey-d-luffy,1,/characters/monkey-d-luffy/frames/frame-001.png,touches-edge,idle
monkey-d-luffy,monkey-d-luffy,2,/characters/monkey-d-luffy/frames/frame-002.png,touches-edge,idle
monkey-d-luffy,monkey-d-luffy,3,/characters/monkey-d-luffy/frames/frame-003.png,touches-edge,idle
monkey-d-luffy,monkey-d-luffy,4,/characters/monkey-d-luffy/frames/frame-004.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,5,/characters/monkey-d-luffy/frames/frame-005.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,6,/characters/monkey-d-luffy/frames/frame-006.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,7,/characters/monkey-d-luffy/frames/frame-007.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,8,/characters/monkey-d-luffy/frames/frame-008.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,9,/characters/monkey-d-luffy/frames/frame-009.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,10,/characters/monkey-d-luffy/frames/frame-010.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,11,/characters/monkey-d-luffy/frames/frame-011.png,touches-edge,walkForward
monkey-d-luffy,monkey-d-luffy,14,/characters/monkey-d-luffy/frames/frame-014.png,touches-edge,walkBack
monkey-d-luffy,monkey-d-luffy,15,/characters/monkey-d-luffy/frames/frame-015.png,touches-edge,block
monkey-d-luffy,monkey-d-luffy,17,/characters/monkey-d-luffy/frames/frame-017.png,touches-edge,jump
monkey-d-luffy,monkey-d-luffy,18,/characters/monkey-d-luffy/frames/frame-018.png,touches-edge,jump
monkey-d-luffy,monkey-d-luffy,20,/characters/monkey-d-luffy/frames/frame-020.png,touches-edge,crouch
monkey-d-luffy,monkey-d-luffy,27,/characters/monkey-d-luffy/frames/frame-027.png,touches-edge,juggle
monkey-d-luffy,monkey-d-luffy,31,/characters/monkey-d-luffy/frames/frame-031.png,touches-edge,getupStand|knockdown|sprint
monkey-d-luffy,monkey-d-luffy,32,/characters/monkey-d-luffy/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
monkey-d-luffy,monkey-d-luffy,33,/characters/monkey-d-luffy/frames/frame-033.png,touches-edge,getupStand|knockdown|sprint
monkey-d-luffy,monkey-d-luffy,38,/characters/monkey-d-luffy/frames/frame-038.png,touches-edge,sprint
monkey-d-luffy,monkey-d-luffy,39,/characters/monkey-d-luffy/frames/frame-039.png,touches-edge,sprint
monkey-d-luffy,monkey-d-luffy,40,/characters/monkey-d-luffy/frames/frame-040.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,41,/characters/monkey-d-luffy/frames/frame-041.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,42,/characters/monkey-d-luffy/frames/frame-042.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,43,/characters/monkey-d-luffy/frames/frame-043.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,45,/characters/monkey-d-luffy/frames/frame-045.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,46,/characters/monkey-d-luffy/frames/frame-046.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,47,/characters/monkey-d-luffy/frames/frame-047.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,48,/characters/monkey-d-luffy/frames/frame-048.png,touches-edge,backflip
monkey-d-luffy,monkey-d-luffy,54,/characters/monkey-d-luffy/frames/frame-054.png,touches-edge,getupStand
monkey-d-luffy,monkey-d-luffy,69,/characters/monkey-d-luffy/frames/frame-069.png,3-components,cmd:1+2
monkey-d-luffy,monkey-d-luffy,71,/characters/monkey-d-luffy/frames/frame-071.png,touches-edge,cmd:1+2
monkey-d-luffy,monkey-d-luffy,72,/characters/monkey-d-luffy/frames/frame-072.png,touches-edge,cmd:1+2
monkey-d-luffy,monkey-d-luffy,73,/characters/monkey-d-luffy/frames/frame-073.png,touches-edge,jableft
