characterId,displayName,animation,frame,status,flags,widthRatio,heightRatio,footprintToIdleHeight,scaleWidth,scaleHeight,scaleSource,offsetX,framePath,voxelPath
goku-super-saiyan,Goku (Super Saiyan),kickright,98,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-098.png,public/characters/goku-super-saiyan/voxels-hd/frame-098.json
goku-super-saiyan,Goku (Super Saiyan),kickright,99,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-099.png,public/characters/goku-super-saiyan/voxels-hd/frame-099.json
goku-super-saiyan,Goku (Super Saiyan),kickright,100,PASS,,1.4492,0.6910,0.6910,0.6910,0.8707,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-100.png,public/characters/goku-super-saiyan/voxels-hd/frame-100.json
goku-super-saiyan,Goku (Super Saiyan),kickright,101,REVIEW,possible-two-character-crop,1.3637,0.7330,0.7330,0.7330,0.9236,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-101.png,public/characters/goku-super-saiyan/voxels-hd/frame-101.json
goku-super-saiyan,Goku (Super Saiyan),kickright,102,PASS,,1.3530,0.7400,0.7400,0.7400,0.9324,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-102.png,public/characters/goku-super-saiyan/voxels-hd/frame-102.json
goku-super-saiyan,Goku (Super Saiyan),kickright,103,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-103.png,public/characters/goku-super-saiyan/voxels-hd/frame-103.json
goku-super-saiyan,Goku (Super Saiyan),kickright,104,PASS,,1.6539,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-104.png,public/characters/goku-super-saiyan/voxels-hd/frame-104.json
goku-super-saiyan,Goku (Super Saiyan),hitLight,19,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-019.png,public/characters/goku-super-saiyan/voxels-hd/frame-019.json
goku-super-saiyan,Goku (Super Saiyan),juggle,22,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-022.png,public/characters/goku-super-saiyan/voxels-hd/frame-022.json
goku-super-saiyan,Goku (Super Saiyan),juggle,23,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-023.png,public/characters/goku-super-saiyan/voxels-hd/frame-023.json
goku-super-saiyan,Goku (Super Saiyan),knockdown,29,PASS,,0.7160,0.7160,0.7160,0.7160,0.9022,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-029.png,public/characters/goku-super-saiyan/voxels-hd/frame-029.json
goku-super-saiyan,Goku (Super Saiyan),knockdown,30,PASS,,1.5888,0.4430,0.7148,0.4430,0.5582,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-030.png,public/characters/goku-super-saiyan/voxels-hd/frame-030.json
goku-super-saiyan,Goku (Super Saiyan),knockdown,31,PASS,,1.6060,0.4200,0.7225,0.4200,0.5292,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-031.png,public/characters/goku-super-saiyan/voxels-hd/frame-031.json
goku-super-saiyan,Goku (Super Saiyan),knockdown,32,PASS,,1.5749,0.5100,0.7085,0.5100,0.6426,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-032.png,public/characters/goku-super-saiyan/voxels-hd/frame-032.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,29,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-029.png,public/characters/goku-super-saiyan/voxels-hd/frame-029.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,30,PASS,,2.2236,0.6200,1.0003,0.6200,0.7812,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-030.png,public/characters/goku-super-saiyan/voxels-hd/frame-030.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,31,PASS,,2.2216,0.5810,0.9994,0.5810,0.7321,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-031.png,public/characters/goku-super-saiyan/voxels-hd/frame-031.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,32,PASS,,2.2234,0.7200,1.0003,0.7200,0.9072,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-032.png,public/characters/goku-super-saiyan/voxels-hd/frame-032.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,47,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-047.png,public/characters/goku-super-saiyan/voxels-hd/frame-047.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,48,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-048.png,public/characters/goku-super-saiyan/voxels-hd/frame-048.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,49,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-049.png,public/characters/goku-super-saiyan/voxels-hd/frame-049.json
goku-super-saiyan,Goku (Super Saiyan),getupStand,50,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-050.png,public/characters/goku-super-saiyan/voxels-hd/frame-050.json
goku-super-saiyan,Goku (Super Saiyan),win,104,PASS,,1.6539,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-104.png,public/characters/goku-super-saiyan/voxels-hd/frame-104.json
goku-super-saiyan,Goku (Super Saiyan),lose,24,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-024.png,public/characters/goku-super-saiyan/voxels-hd/frame-024.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,84,PASS,,1.4927,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-084.png,public/characters/goku-super-saiyan/voxels-hd/frame-084.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,85,PASS,,1.5266,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-085.png,public/characters/goku-super-saiyan/voxels-hd/frame-085.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,86,PASS,,1.6258,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-086.png,public/characters/goku-super-saiyan/voxels-hd/frame-086.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,87,PASS,,1.6583,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-087.png,public/characters/goku-super-saiyan/voxels-hd/frame-087.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,88,PASS,,1.5354,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-088.png,public/characters/goku-super-saiyan/voxels-hd/frame-088.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,89,PASS,,1.7309,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-089.png,public/characters/goku-super-saiyan/voxels-hd/frame-089.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,90,PASS,,1.7642,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-090.png,public/characters/goku-super-saiyan/voxels-hd/frame-090.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,91,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-091.png,public/characters/goku-super-saiyan/voxels-hd/frame-091.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,92,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-092.png,public/characters/goku-super-saiyan/voxels-hd/frame-092.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,93,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-093.png,public/characters/goku-super-saiyan/voxels-hd/frame-093.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,94,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-094.png,public/characters/goku-super-saiyan/voxels-hd/frame-094.json
goku-super-saiyan,Goku (Super Saiyan),cmd:1+2,95,PASS,,1.7969,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-095.png,public/characters/goku-super-saiyan/voxels-hd/frame-095.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,106,PASS,,1.4371,1.0610,1.0610,1.0610,1.3369,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-106.png,public/characters/goku-super-saiyan/voxels-hd/frame-106.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,107,PASS,,1.3691,1.0000,1.0000,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-107.png,public/characters/goku-super-saiyan/voxels-hd/frame-107.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,108,PASS,,2.2348,1.0000,1.0054,1.0000,1.2600,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-108.png,public/characters/goku-super-saiyan/voxels-hd/frame-108.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,109,PASS,,1.2275,0.9800,0.9800,0.9100,1.2348,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-109.png,public/characters/goku-super-saiyan/voxels-hd/frame-109.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,110,PASS,,1.8221,0.8360,0.8360,0.8360,1.0534,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-110.png,public/characters/goku-super-saiyan/voxels-hd/frame-110.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,111,PASS,,1.2350,1.2350,1.2350,1.2350,1.5561,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-111.png,public/characters/goku-super-saiyan/voxels-hd/frame-111.json
goku-super-saiyan,Goku (Super Saiyan),cmd:3+4,112,PASS,,1.6031,0.9500,0.9500,0.9500,1.1970,frame,0.0000,public/characters/goku-super-saiyan/frames/frame-112.png,public/characters/goku-super-saiyan/voxels-hd/frame-112.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,181,PASS,,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-181.png,public/characters/goku-super-saiyan/voxels-hd/frame-181.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,182,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-182.png,public/characters/goku-super-saiyan/voxels-hd/frame-182.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,183,REVIEW,low-color-frame,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-183.png,public/characters/goku-super-saiyan/voxels-hd/frame-183.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,184,PASS,,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-184.png,public/characters/goku-super-saiyan/voxels-hd/frame-184.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,185,PASS,,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-185.png,public/characters/goku-super-saiyan/voxels-hd/frame-185.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,186,REVIEW,low-color-frame,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-186.png,public/characters/goku-super-saiyan/voxels-hd/frame-186.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,187,PASS,,1.6729,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-187.png,public/characters/goku-super-saiyan/voxels-hd/frame-187.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,188,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-188.png,public/characters/goku-super-saiyan/voxels-hd/frame-188.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,189,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-189.png,public/characters/goku-super-saiyan/voxels-hd/frame-189.json
goku-super-saiyan,Goku (Super Saiyan),cmd:qcf+4,190,PASS,,1.0000,1.0000,1.0000,1.0000,1.2600,default,0.0000,public/characters/goku-super-saiyan/frames/frame-190.png,public/characters/goku-super-saiyan/voxels-hd/frame-190.json
gon-freecss,Gon Freecss,idle,0,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-000.png,public/characters/gon-freecss/voxels-hd/frame-000.json
gon-freecss,Gon Freecss,idle,1,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-001.png,public/characters/gon-freecss/voxels-hd/frame-001.json
gon-freecss,Gon Freecss,idle,2,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-002.png,public/characters/gon-freecss/voxels-hd/frame-002.json
gon-freecss,Gon Freecss,idle,3,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-003.png,public/characters/gon-freecss/voxels-hd/frame-003.json
gon-freecss,Gon Freecss,walkForward,4,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-004.png,public/characters/gon-freecss/voxels-hd/frame-004.json
gon-freecss,Gon Freecss,walkForward,5,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-005.png,public/characters/gon-freecss/voxels-hd/frame-005.json
gon-freecss,Gon Freecss,walkForward,6,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-006.png,public/characters/gon-freecss/voxels-hd/frame-006.json
gon-freecss,Gon Freecss,walkForward,7,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-007.png,public/characters/gon-freecss/voxels-hd/frame-007.json
gon-freecss,Gon Freecss,walkForward,8,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-008.png,public/characters/gon-freecss/voxels-hd/frame-008.json
gon-freecss,Gon Freecss,walkForward,9,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-009.png,public/characters/gon-freecss/voxels-hd/frame-009.json
gon-freecss,Gon Freecss,walkForward,10,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-010.png,public/characters/gon-freecss/voxels-hd/frame-010.json
gon-freecss,Gon Freecss,walkForward,11,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-011.png,public/characters/gon-freecss/voxels-hd/frame-011.json
gon-freecss,Gon Freecss,walkBack,14,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-014.png,public/characters/gon-freecss/voxels-hd/frame-014.json
gon-freecss,Gon Freecss,sprint,30,PASS,,1.9683,0.7420,1.2127,0.6975,0.7717,frame,0.0000,public/characters/gon-freecss/frames/frame-030.png,public/characters/gon-freecss/voxels-hd/frame-030.json
gon-freecss,Gon Freecss,sprint,31,PASS,,1.6466,0.8860,1.0145,0.8328,0.9214,frame,0.0000,public/characters/gon-freecss/frames/frame-031.png,public/characters/gon-freecss/voxels-hd/frame-031.json
gon-freecss,Gon Freecss,sprint,32,REVIEW,tiny-height-vs-idle,2.2932,0.5100,1.4129,0.4794,0.5304,frame,0.0000,public/characters/gon-freecss/frames/frame-032.png,public/characters/gon-freecss/voxels-hd/frame-032.json
gon-freecss,Gon Freecss,sprint,33,PASS,,2.2813,0.6400,1.4056,0.6016,0.6656,frame,0.0000,public/characters/gon-freecss/frames/frame-033.png,public/characters/gon-freecss/voxels-hd/frame-033.json
gon-freecss,Gon Freecss,sprint,34,REVIEW,tiny-height-vs-idle,2.2562,0.5800,1.3901,0.5452,0.6032,frame,0.0000,public/characters/gon-freecss/frames/frame-034.png,public/characters/gon-freecss/voxels-hd/frame-034.json
gon-freecss,Gon Freecss,sprint,35,PASS,,2.2683,0.6800,1.3976,0.6392,0.7072,frame,0.0000,public/characters/gon-freecss/frames/frame-035.png,public/characters/gon-freecss/voxels-hd/frame-035.json
gon-freecss,Gon Freecss,sprint,36,PASS,,2.3996,0.6090,1.4785,0.5725,0.6334,frame,0.0000,public/characters/gon-freecss/frames/frame-036.png,public/characters/gon-freecss/voxels-hd/frame-036.json
gon-freecss,Gon Freecss,sprint,37,PASS,,1.9683,0.7420,1.2127,0.6975,0.7717,frame,0.0000,public/characters/gon-freecss/frames/frame-037.png,public/characters/gon-freecss/voxels-hd/frame-037.json
gon-freecss,Gon Freecss,sprint,38,PASS,,1.9683,0.7420,1.2127,0.6975,0.7717,frame,0.0000,public/characters/gon-freecss/frames/frame-038.png,public/characters/gon-freecss/voxels-hd/frame-038.json
gon-freecss,Gon Freecss,sprint,39,REVIEW,huge-frame-vs-animation,1.2080,1.2080,1.2080,1.1355,1.2563,frame,0.0000,public/characters/gon-freecss/frames/frame-039.png,public/characters/gon-freecss/voxels-hd/frame-039.json
gon-freecss,Gon Freecss,backflip,40,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-040.png,public/characters/gon-freecss/voxels-hd/frame-040.json
gon-freecss,Gon Freecss,backflip,41,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-041.png,public/characters/gon-freecss/voxels-hd/frame-041.json
gon-freecss,Gon Freecss,backflip,42,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-042.png,public/characters/gon-freecss/voxels-hd/frame-042.json
gon-freecss,Gon Freecss,backflip,43,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-043.png,public/characters/gon-freecss/voxels-hd/frame-043.json
gon-freecss,Gon Freecss,backflip,45,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-045.png,public/characters/gon-freecss/voxels-hd/frame-045.json
gon-freecss,Gon Freecss,backflip,46,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-046.png,public/characters/gon-freecss/voxels-hd/frame-046.json
gon-freecss,Gon Freecss,backflip,47,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-047.png,public/characters/gon-freecss/voxels-hd/frame-047.json
gon-freecss,Gon Freecss,backflip,48,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-048.png,public/characters/gon-freecss/voxels-hd/frame-048.json
gon-freecss,Gon Freecss,sidestepLeft,18,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-018.png,public/characters/gon-freecss/voxels-hd/frame-018.json
gon-freecss,Gon Freecss,sidestepRight,18,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-018.png,public/characters/gon-freecss/voxels-hd/frame-018.json
gon-freecss,Gon Freecss,jump,17,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-017.png,public/characters/gon-freecss/voxels-hd/frame-017.json
gon-freecss,Gon Freecss,jump,18,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-018.png,public/characters/gon-freecss/voxels-hd/frame-018.json
gon-freecss,Gon Freecss,jump,19,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-019.png,public/characters/gon-freecss/voxels-hd/frame-019.json
gon-freecss,Gon Freecss,jump,20,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-020.png,public/characters/gon-freecss/voxels-hd/frame-020.json
gon-freecss,Gon Freecss,crouch,22,PASS,,0.8600,0.8600,0.8600,0.8084,0.8944,animation,0.0000,public/characters/gon-freecss/frames/frame-022.png,public/characters/gon-freecss/voxels-hd/frame-022.json
gon-freecss,Gon Freecss,block,15,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-015.png,public/characters/gon-freecss/voxels-hd/frame-015.json
gon-freecss,Gon Freecss,crouchBlock,90,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-090.png,public/characters/gon-freecss/voxels-hd/frame-090.json
gon-freecss,Gon Freecss,crouchBlock,91,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-091.png,public/characters/gon-freecss/voxels-hd/frame-091.json
gon-freecss,Gon Freecss,crouchBlock,92,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-092.png,public/characters/gon-freecss/voxels-hd/frame-092.json
gon-freecss,Gon Freecss,crouchBlock,93,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-093.png,public/characters/gon-freecss/voxels-hd/frame-093.json
gon-freecss,Gon Freecss,crouchBlock,95,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-095.png,public/characters/gon-freecss/voxels-hd/frame-095.json
gon-freecss,Gon Freecss,crouchBlock,96,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-096.png,public/characters/gon-freecss/voxels-hd/frame-096.json
gon-freecss,Gon Freecss,crouchBlock,97,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-097.png,public/characters/gon-freecss/voxels-hd/frame-097.json
gon-freecss,Gon Freecss,crouchBlock,98,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-098.png,public/characters/gon-freecss/voxels-hd/frame-098.json
gon-freecss,Gon Freecss,chargeKi,118,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-118.png,public/characters/gon-freecss/voxels-hd/frame-118.json
gon-freecss,Gon Freecss,chargeKi,55,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-055.png,public/characters/gon-freecss/voxels-hd/frame-055.json
gon-freecss,Gon Freecss,chargeKi,56,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-056.png,public/characters/gon-freecss/voxels-hd/frame-056.json
gon-freecss,Gon Freecss,chargeKi,57,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-057.png,public/characters/gon-freecss/voxels-hd/frame-057.json
gon-freecss,Gon Freecss,chargeKi,58,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-058.png,public/characters/gon-freecss/voxels-hd/frame-058.json
gon-freecss,Gon Freecss,chargeKi,59,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-059.png,public/characters/gon-freecss/voxels-hd/frame-059.json
gon-freecss,Gon Freecss,chargeKi,60,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-060.png,public/characters/gon-freecss/voxels-hd/frame-060.json
gon-freecss,Gon Freecss,chargeKi,61,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-061.png,public/characters/gon-freecss/voxels-hd/frame-061.json
gon-freecss,Gon Freecss,chargeKi,62,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-062.png,public/characters/gon-freecss/voxels-hd/frame-062.json
gon-freecss,Gon Freecss,jableft,129,PASS,,1.7406,1.0000,1.0724,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-129.png,public/characters/gon-freecss/voxels-hd/frame-129.json
gon-freecss,Gon Freecss,jableft,130,PASS,,2.1559,1.0000,1.3283,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-130.png,public/characters/gon-freecss/voxels-hd/frame-130.json
gon-freecss,Gon Freecss,jableft,131,PASS,,1.7605,1.0000,1.0847,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-131.png,public/characters/gon-freecss/voxels-hd/frame-131.json
gon-freecss,Gon Freecss,jableft,132,PASS,,2.2604,1.0000,1.3927,0.9400,1.0400,default,0.0000,public/characters/gon-freecss/frames/frame-132.png,public/characters/gon-freecss/voxels-hd/frame-132.json
gon-freecss,Gon Freecss,jabright,102,PASS,,1.5213,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-102.png,public/characters/gon-freecss/voxels-hd/frame-102.json
gon-freecss,Gon Freecss,jabright,103,PASS,,1.4417,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-103.png,public/characters/gon-freecss/voxels-hd/frame-103.json
gon-freecss,Gon Freecss,jabright,104,PASS,,1.5176,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-104.png,public/characters/gon-freecss/voxels-hd/frame-104.json
gon-freecss,Gon Freecss,jabright,105,PASS,,1.5185,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-105.png,public/characters/gon-freecss/voxels-hd/frame-105.json
gon-freecss,Gon Freecss,jabright,106,PASS,,1.4155,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-106.png,public/characters/gon-freecss/voxels-hd/frame-106.json
gon-freecss,Gon Freecss,jabright,107,PASS,,1.0000,1.0000,1.0000,0.9400,1.0400,frame,0.0000,public/characters/gon-freecss/frames/frame-107.png,public/characters/gon-freecss/voxels-hd/frame-107.json
gon-freecss,Gon Freecss,jabright,108,PASS,,1.5283,0.9260,0.9416,0.8704,0.9630,frame,0.0000,public/characters/gon-freecss/frames/frame-108.png,public/characters/gon-freecss/voxels-hd/frame-108.json
gon-freecss,Gon Freecss,jabright,109,PASS,,1.5200,0.9310,0.9365,0.8751,0.9682,frame,0.0000,public/characters/gon-freecss/frames/frame-109.png,public/characters/gon-freecss/voxels-hd/frame-109.json
