id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
arale-norimaki,"Arale Norimaki",cmd:3+4,112,1,1.8268399999999998,2.07901,1.35244,2.0790100000000002,1.3507734169353167,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",jableft,68,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",jableft,69,1,1.50229,2.07931,1.50229,2.0793000000000004,1,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",jableft,70,1,1.9382899999999998,2.0793000000000004,1.50229,2.0793000000000004,1.2902235919829061,1
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",jableft,71,1,1.9753,2.0793000000000004,1.50229,2.0793000000000004,1.3148593147794367,1
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,98,1,1.5022900000000001,2.07929,1.50229,2.0793000000000004,1.0000000000000002,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,99,1,1.50231,2.07931,1.50229,2.0793000000000004,1.0000133130088067,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,100,1,2.14859,2.0793,1.50229,2.0793000000000004,1.4302098795838354,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,101,1,2.1832700000000003,2.07931,1.50229,2.0793000000000004,1.4532946368544026,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,102,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",kickleft,103,1,1.5023099999999998,2.0793,1.50229,2.0793000000000004,1.0000133130088065,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,313,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,314,1,1.50231,2.0793,1.50229,2.0793000000000004,1.0000133130088067,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,315,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,316,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,317,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,318,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,319,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,320,1,1.50231,2.0793,1.50229,2.0793000000000004,1.0000133130088067,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,321,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:f+1,322,1,1.50231,2.0793,1.50229,2.0793000000000004,1.0000133130088067,0.9999999999999998
